SIMBAD_ID,mass_1,mass_68L_1,mass_68U_1,BCK,e_BCK,Teff,eTeff,logg,elogg,Meta,eMeta1,eMeta2,xi,e_xi,f_xi,S,EBV_p50,EBV_p16,EBV_p84,L,eL1,eL2,age,age_68L,age_68U,mass_2,mass_68L_2,mass_68U_2,rad,rad_68L,rad_68U,eTeff1,eTeff2,elogg1,elogg2,rho,erho1,erho2,M,eM1,eM2,R,eR1,eR2,Warning_M,Warning_R,M_ai,R_ai
WASP-15,1.25,1.15,1.31,1.15,0.08,6375,60,4.22,0.11,-0.05,0.02,0.07,1.49,0.1,0,B21,0.0123878952686002,0.00401850930375234,0.0233529301156399,3.03521474651216,2.96492609438852,3.12455596536612,2.845058,2.382528,3.275502,1.225969,1.197543,1.254994,1.42098,1.389009,1.453941,60,60,0.11,0.11,NA,NA,NA,1.26841492576502,0.0253319812087011,0.0253319812087011,1.43252357429569,0.221756325223114,0.221756325223114,NA,NA,1.22783812808218,1.4399914813504
WASP-151,1.12,0.99,1.23,1.4,0.08,5891,77,4.32,0.15,0.18,0.01,0.12,0.45,0.17,0,B21,0.027798166836476,0.0109990834821751,0.0474008185324213,1.51489517825889,1.45141347341717,1.58743340796084,3.919092,2.099883,5.896025,1.110143,1.054412,1.16287,1.175776,1.137904,1.215952,77,77,0.15,0.15,NA,NA,NA,1.15119093000163,0.0318113193280556,0.0318113193280556,1.21944800825325,0.260302963425594,0.260302963425594,NA,NA,1.02593226594996,1.18802037005359
WASP-153,1.33,1.17,1.36,1.38,0.08,5929,79,4.12,0.12,0.37,0.02,0.12,1.06,0.07,0,B21,0.024140112187114,0.0103099403663951,0.0398859579532331,2.82938286033806,2.7371211240271,2.93376213975098,3.684905,3.158863,4.279673,1.298132,1.25606,1.326082,1.587494,1.536698,1.639958,79,79,0.12,0.12,NA,NA,NA,1.20564048852737,0.0331608948320089,0.0331608948320089,1.65092527230015,0.279861069905138,0.279861069905138,NA,NA,1.13529940643423,1.58083469995007
WASP-156,0.78,0.75,0.9,1.93,0.09,4848,100,4.49,0.16,0.36,0.01,0.14,0.58,0.15,1,B21,0.0625225942090889,0.0466374550121946,0.0773679447563662,0.405270595922363,0.392936146621234,0.416888602230528,NA,NA,NA,0.819234,0.776394,0.873899,0.879964,0.850224,0.908335,100,100,0.16,0.16,NA,NA,NA,0.856411167405529,0.0323311012987426,0.0323311012987426,0.879468837945543,0.201083345294489,0.201083345294489,NA,NA,0.799837887908049,0.843130736620482
WASP-157,1.08,0.98,1.17,1.5,0.04,5764,81,4.42,0.09,0.25,0.03,0.12,0.83,0.12,0,Ar,0.0131415586962242,0.00412874065373161,0.0253900056337139,1.19984750309056,1.16645911262707,1.23846834973752,3.598139,1.537143,6.050625,1.084003,1.030072,1.131145,1.09715,1.067237,1.129903,81,81,0.09,0.09,NA,NA,NA,1.12237706311863,0.0341272590670721,0.0341272590670721,1.05869885567691,0.134505593964937,0.134505593964937,NA,NA,0.971370440292113,1.07766406558121
WASP-158,1.29,1.15,1.35,1.3,0.05,6148,100,4.16,0.08,0.12,0.04,0.12,1.37,0.06,0,UVES,0.0151923388690121,0.00449687606917416,0.0307337141579357,3.29057130094056,3.16211114720824,3.43647747844138,3.302231,2.661077,4.009509,1.285326,1.226424,1.334454,1.590937,1.52976,1.653878,100,100,0.08,0.08,NA,NA,NA,1.22697248143494,0.040181546841002,0.040181546841002,1.54846386956458,0.17643799507662,0.17643799507662,NA,NA,1.20524645149899,1.57293162267965
WASP-159,1.25,1.17,1.4,1.48,0.06,5800,106,3.92,0.09,0.08,0.04,0.09,1.2,0.09,0,UVES,0.00875105078221705,0.00258022005166616,0.0197067063355147,4.91211914455817,4.798619337637,5.04279729972723,4.454774,4.247429,4.655649,1.272803,1.236099,1.312952,2.160461,2.075071,2.24541,106,106,0.09,0.09,NA,NA,NA,1.09776807534157,0.0406058778745284,0.0406058778745284,2.04983873297552,0.261570087854453,0.261570087854453,NA,NA,1.23832102516376,2.04722330696105
WASP-16,1.02,0.92,1.14,1.49,0.09,5670,31,4.36,0.15,0.17,0.02,0.09,0.71,0.14,0,B21,0.0167484905345313,0.00809694935588041,0.0260606815427307,1.03328745284167,1.00951854087889,1.0588850245504,4.883564,3.071196,6.765418,1.024732,0.984583,1.065636,1.04928,1.032527,1.066391,31,31,0.15,0.15,NA,NA,NA,1.07252744320945,0.0190337485995593,0.0190337485995593,1.12531628246074,0.238362856945249,0.238362856945249,NA,NA,0.944926130641436,1.01052344799423
WASP-160,0.86,0.76,0.96,1.85,0.09,5134,150,4.51,0.11,0.19,0,0.13,1.09,0.15,0,UVES,0.0298734990795146,0.0133980660615652,0.049676609333098,0.696873908156796,0.674256281871025,0.727358607676664,NA,NA,NA,0.864622,0.809163,0.930102,1.028485,0.974368,1.083764,150,150,0.11,0.11,NA,NA,NA,0.911261964710489,0.046768349668459,0.046768349668459,0.864182077829764,0.134174316187194,0.134174316187194,NA,NA,0.862850213417948,0.927797935496242
WASP-165,1.12,1.05,1.25,1.6,0.04,5586,74,4.03,0.08,0.23,0.03,0.11,1.03,0.03,0,UVES,0.0111276341275621,0.0029981380629618,0.0249000474254842,2.63624502531045,2.54687785237983,2.73863922759885,7.368599,6.631975,8.207868,1.138529,1.091151,1.179976,1.712567,1.657721,1.769718,74,74,0.08,0.08,NA,NA,NA,1.05632316392527,0.0315177683122749,0.0315177683122749,1.75723166439059,0.200824100286968,0.200824100286968,NA,NA,1.05816194648952,1.62159727847679
WASP-17,1.36,1.28,1.45,0.95,0.08,6697,42,4.17,0.11,-0.05,0.02,0.08,1.86,0.03,0,B21,0.0743352285084275,0.0644944679025267,0.0837814147111612,4.10942456551832,3.9709882831393,4.24876751762631,1.734681,1.432044,2.027862,1.329441,1.295396,1.362992,1.498639,1.467588,1.530347,42,42,0.11,0.11,NA,NA,NA,1.3799580530887,0.0213108284100509,0.0213108284100509,1.59228526850556,0.246341271950634,0.246341271950634,NA,NA,1.36165290353272,1.51267752139706
WASP-18,1.32,1.21,1.38,1.12,0.08,6452,82,4.37,0.11,0.2,0.04,0.12,1.7,0.05,0,B21,0.0162669912620667,0.00576543353801509,0.0296269912583867,2.49223350108113,2.42875477630288,2.57967211264443,0.821658,0.310114,1.589877,1.281721,1.238762,1.318685,1.274382,1.244241,1.306857,82,82,0.11,0.11,NA,NA,NA,1.349900547904,0.0351497985809041,0.0351497985809041,1.21994322954866,0.189076256713081,0.189076256713081,NA,NA,1.21438076924124,1.29248042777772
WASP-19,1,0.89,1.11,1.5,0.09,5579,24,4.39,0.15,0.21,0.02,0.08,1.28,0.06,0,B21,0.0285143865444744,0.0212121175608156,0.0358629296036815,0.834764275877504,0.819713295861795,0.8500882098399,3.151505,1.490566,5.029753,1.01399,0.979201,1.046731,0.975212,0.963418,0.987259,24,24,0.15,0.15,NA,NA,NA,1.04964438620645,0.0170203648591933,0.0170203648591933,1.07464849644873,0.227927973287055,0.227927973287055,NA,NA,0.916996000737846,0.942747083418297
WASP-2,0.81,0.74,0.93,1.82,0.1,5068,98,4.41,0.16,0.17,0,0.12,0.57,0.15,1,B21,0.0844400635492581,0.0682647706016935,0.100160910208688,0.528398206342858,0.511464717020605,0.546327408802646,NA,NA,NA,0.835542,0.78672,0.8911,0.931828,0.896501,0.967381,98,98,0.16,0.16,NA,NA,NA,0.864151912066119,0.0375901504392139,0.0375901504392139,0.98007111344701,0.223145984371562,0.223145984371562,NA,NA,0.841251021955219,0.877616281497171
WASP-21,0.8,0.72,0.9,1.47,0.08,5564,26,4.12,0.15,-0.39,0.03,0.12,0.37,0.15,1,B21,0.000756398170380884,0.000176095090306305,0.00214636906196214,1.40662599852171,1.38981730030839,1.42412369340796,NA,NA,NA,0.795154,0.758316,0.835261,1.271137,1.257069,1.285294,26,26,0.15,0.15,NA,NA,NA,0.913753320737745,0.0212474312811435,0.0212474312811435,1.42679297021769,0.302731262111401,0.302731262111401,NA,NA,0.957908106387667,1.12501815060717
WASP-22,1.19,1.1,1.27,1.35,0.06,6017,82,4.35,0.12,0.27,0.03,0.09,0.91,0.22,0,B21,0.00746210018817862,0.00200309844495611,0.0185506088434368,1.76862694932248,1.72001800450032,1.8248209631762,2.224497,1.044925,3.494995,1.196647,1.15644,1.233399,1.220078,1.187456,1.256125,82,82,0.12,0.12,NA,NA,NA,1.21446639331124,0.032876800733501,0.032876800733501,1.20345575240256,0.203785115384873,0.203785115384873,NA,NA,1.06914415931888,1.2012143526331
WASP-23,0.74,0.71,0.87,1.88,0.1,4930,150,4.42,0.15,-0.02,0,0.1,0.56,0.15,0,B21,0.0689282484448126,0.0525077075927216,0.0863233982861974,0.464130742232802,0.449137793555765,0.481024060060059,NA,NA,NA,0.770916,0.736319,0.822034,0.884449,0.84586,0.917193,150,150,0.15,0.15,NA,NA,NA,0.82769666795812,0.0416244850417562,0.0416244850417562,0.926923123313293,0.198475312938111,0.198475312938111,NA,NA,0.814591844464015,0.856223182980525
WASP-24,1.25,1.14,1.33,1.23,0.1,6245,43,4.28,0.12,0.12,0.02,0.07,1.18,0.04,0,B21,0.0257634709974303,0.0157972740710683,0.0353103719383507,2.38364719530221,2.31701298860644,2.45328032140011,2.351575,1.747416,2.926829,1.226526,1.196463,1.257571,1.312911,1.287279,1.338976,43,43,0.12,0.12,NA,NA,NA,1.26064184525013,0.0207725473120935,0.0207725473120935,1.33084719908017,0.22373986009239,0.22373986009239,NA,NA,1.15294907032334,1.30229644770977
WASP-25,0.96,0.85,1.05,1.52,0.09,5590,128,4.47,0.15,0.05,0.05,0.09,0.69,0.36,0,B21,0.0321391924650472,0.0162846342835938,0.0510889809494514,0.798130296578977,0.769720674832087,0.831859020716387,5.846684,2.180113,10.651049,0.942707,0.890355,0.988261,0.956084,0.922073,0.997915,128,128,0.15,0.15,NA,NA,NA,1.01844381843924,0.0480237155444799,0.0480237155444799,0.944178387318107,0.201467307075965,0.201467307075965,NA,NA,0.913823336273156,0.938564038272436
WASP-26,1.1,1,1.21,1.41,0.08,5852,68,4.24,0.14,0.15,0.03,0.1,0.95,0.09,0,B21,0.00465963587284581,0.00113352962766611,0.0118425845370815,1.91911474026081,1.88466310487102,1.95790608847851,5.565221,4.446828,7.17509,1.120277,1.067406,1.166922,1.343182,1.31028,1.376052,68,68,0.14,0.14,NA,NA,NA,1.13099412597516,0.0293909076965854,0.0293909076965854,1.35048829878204,0.267111064021072,0.267111064021072,NA,NA,1.04456254067885,1.3192861920561
WASP-28,1,0.9,1.1,1.33,0.08,6012,28,4.36,0.14,-0.21,0.01,0.08,0.88,0.19,0,B21,0.00847138378082745,0.00279910770662817,0.0157969136121873,1.3959186893554,1.3689514457824,1.42781879626519,5.954511,4.654197,7.22245,0.974646,0.939467,1.011479,1.084936,1.069818,1.100292,28,28,0.14,0.14,NA,NA,NA,1.1079203343774,0.0173418095825731,0.0173418095825731,1.1126712597752,0.220401251560127,0.220401251560127,NA,NA,1.03692543759124,1.09986584815589
WASP-29,0.84,0.74,0.89,1.96,0.08,4835,125,4.57,0.14,0.38,0.09,0.15,0.73,0.47,0,B21,0.11345966506384,0.0973599339438125,0.129088852415554,0.352960187814321,0.342498817853988,0.363265311899538,12.558782,4.380699,22.33474,0.824032,0.772862,0.874133,0.834198,0.810576,0.862331,125,125,0.14,0.14,NA,NA,NA,0.854107304326951,0.0378854409526099,0.0378854409526099,0.790212881811249,0.157177245662749,0.157177245662749,1,1,0.790589631034875,0.809748341052312
WASP-3,1.21,1.06,1.33,1.19,0.08,6326,75,4.27,0.15,-0.04,0.04,0.17,1.51,0.1,0,B21,0.0106128040669551,0.00292057777686895,0.0221985603439534,2.71085280561488,2.6562968119098,2.79185235683104,2.974882,1.929167,4.051247,1.1983,1.122812,1.267492,1.364452,1.328678,1.401374,75,75,0.15,0.15,NA,NA,NA,1.2538650747473,0.0363553171238449,0.0363553171238449,1.33281425139053,0.282303275125924,0.282303275125924,NA,NA,1.18865202598525,1.38715343860741
WASP-31,1.19,1.11,1.27,1.15,0.07,6363,40,4.32,0.11,-0.07,0.02,0.06,1.45,0.1,0,B21,0.0163779148237723,0.00763676792542615,0.0254802699042252,2.22036969964902,2.16373025787648,2.27990544954183,2.109343,1.515801,2.693855,1.166087,1.139016,1.193176,1.221043,1.1994,1.243214,40,40,0.11,0.11,NA,NA,NA,1.2599705593705,0.0195844535434621,0.0195844535434621,1.24517137099904,0.193015490334986,0.193015490334986,NA,NA,1.17418180328127,1.26403235558127
WASP-32,1.15,1.03,1.24,1.31,0.09,6113,51,4.39,0.14,0.06,0.02,0.12,0.99,0.1,0,B21,0.00657886464402494,0.001729797901267,0.0146352042350299,1.62283938642253,1.58030734405669,1.6714047011798,2.223857,1.003081,3.70036,1.123066,1.071978,1.169929,1.133385,1.110245,1.157413,51,51,0.14,0.14,NA,NA,NA,1.20162602814177,0.0256750726292629,0.0256750726292629,1.12047906496086,0.222042759044117,0.222042759044117,NA,NA,1.07634546161463,1.14715523402522
WASP-34,0.99,0.89,1.13,1.51,0.11,5660,102,4.37,0.16,0.11,0.04,0.1,0.84,0.09,0,B21,0.0203017751343589,0.00748098730523111,0.0366580861160873,1.11574339298272,1.0839137556301,1.15809235634572,7.024876,3.903306,10.14993,0.998573,0.947092,1.051292,1.090766,1.050455,1.133489,102,102,0.16,0.16,NA,NA,NA,1.05590368197875,0.0398184637127761,0.0398184637127761,1.0993203094304,0.248877907161934,0.248877907161934,NA,NA,0.95592909107588,1.06355561125377
WASP-35,1.02,0.9,1.14,1.35,0.1,5884,71,4.31,0.16,-0.07,0.03,0.11,0.78,0.15,0,B21,0.0107457117074817,0.00337527273991759,0.0212603869450436,1.44701965265411,1.42117136182645,1.48392369350346,6.780156,4.760811,8.801935,1.001378,0.950549,1.052278,1.151292,1.121674,1.181632,71,71,0.16,0.16,NA,NA,NA,1.09409610270677,0.0306678183747027,0.0306678183747027,1.1928646917262,0.270371771929835,0.270371771929835,NA,NA,1.02131488928056,1.16958871183496
WASP-36,0.93,0.82,1.05,1.44,0.1,5790,56,4.45,0.16,-0.18,0.01,0.1,0.69,0.31,0,B21,0.00401433436326777,0.000958884396723745,0.0103475551943324,0.975487704162833,0.962390671973793,0.99320048836846,6.90808,4.290372,9.625668,0.915963,0.870225,0.964091,0.977306,0.957493,0.997635,56,56,0.16,0.16,NA,NA,NA,1.0378205968574,0.0249930277396194,0.0249930277396194,0.963203008699589,0.219005004666385,0.219005004666385,NA,NA,0.96343653123226,0.990140410411885
WASP-37,0.89,0.81,1.08,1.36,0.09,5796,111,4.33,0.18,-0.28,0.01,0.14,1,0.15,1,B21,0.0157640627967602,0.00557414312517238,0.029912301084341,1.12374305961357,1.09332205134119,1.16526105670978,9.925421,6.074589,13.764836,0.882168,0.822875,0.948863,1.041137,1.000422,1.08349,111,111,0.18,0.18,NA,NA,NA,1.01775761675593,0.0430297621688018,0.0430297621688018,1.11826346773389,0.287848541840792,0.287848541840792,NA,NA,0.977015284190608,1.04772966521374
WASP-38,1.31,1.2,1.37,1.16,0.07,6334,16,4.2,0.11,0.12,0.01,0.07,1.43,0.06,0,B21,0.0197779652785916,0.0145780500780555,0.0250949360779892,2.98580731985417,2.93693867720623,3.03530874657854,2.329869,1.990991,2.660785,1.282535,1.253836,1.311537,1.429802,1.416126,1.443781,16,16,0.11,0.11,NA,NA,NA,1.29126407611241,0.0149757826784614,0.0149757826784614,1.49893452080407,0.231198867069351,0.231198867069351,NA,NA,1.21222568855629,1.43341227624093
WASP-39,0.91,0.78,1.03,1.62,0.08,5432,140,4.44,0.17,0.07,0.03,0.12,0.71,0.15,1,B21,0.0669493569528069,0.0466060841872147,0.0873989396571231,0.733660686255502,0.702424729631646,0.767566065442623,9.079385,3.719284,15.393754,0.906212,0.844198,0.965446,0.962855,0.920485,1.012591,140,140,0.17,0.17,NA,NA,NA,0.968372200757585,0.05232335416765,0.05232335416765,0.970188582479368,0.23516444384035,0.23516444384035,NA,NA,0.892153433184371,0.927533496800229
WASP-4,0.87,0.77,0.99,1.69,0.09,5277,130,4.42,0.17,0.05,0.02,0.11,0.69,0.15,1,B21,0.0157039093511593,0.00502632203840511,0.0310782916271486,0.700649624722596,0.684383007115831,0.7248584691322,NA,NA,NA,0.855757,0.801061,0.917189,0.988096,0.942096,1.035773,130,130,0.17,0.17,NA,NA,NA,0.910199915311748,0.0482829382025889,0.0482829382025889,0.974298663353573,0.235850134546913,0.235850134546913,NA,NA,0.876092945306212,0.896161025425353
WASP-41,0.91,0.81,1.01,1.63,0.09,5458,36,4.49,0.15,0.03,0.02,0.07,1.03,0.06,0,B21,0.00767029556584396,0.00242357191932324,0.0149363587431217,0.642543175394453,0.633898896808626,0.653493344004522,5.287767,2.82472,7.925521,0.910479,0.877997,0.942675,0.893518,0.880573,0.906976,36,36,0.15,0.15,NA,NA,NA,0.968540648871809,0.0187703954508923,0.0187703954508923,0.902384513981244,0.191200452439856,0.191200452439856,NA,NA,0.887233943972181,0.894988736698392
WASP-42,0.86,0.79,0.98,1.83,0.11,5031,80,4.48,0.15,0.48,0.01,0.12,0.56,0.15,1,B21,0.089212882524998,0.0742759444677135,0.105025118088988,0.504408201748638,0.48989570250982,0.520292109537542,11.256689,5.139753,17.768,0.890071,0.843499,0.939244,0.919431,0.892234,0.951431,80,80,0.15,0.15,NA,NA,NA,0.918916732172407,0.0325230178468958,0.0325230178468958,0.925263178254222,0.196580355561137,0.196580355561137,1,1,0.835321090779142,0.872089976430786
WASP-43,0.67,0.63,0.74,2.41,0.09,4184,116,4.61,0.14,0.29,0.08,0.22,0.51,0.15,1,B21,0.0144641334122019,0.00309109071598867,0.0399390655921349,0.144536919198324,0.142167535120656,0.149740441301525,NA,NA,NA,0.682229,0.655885,0.712824,0.659437,0.644861,0.670874,116,116,0.14,0.14,NA,NA,NA,0.685280810320422,0.0357080982967497,0.0357080982967497,0.685986747441375,0.1366087090287,0.1366087090287,1,1,0.735929504848152,0.921887001873565
WASP-44,0.96,0.83,1.06,1.67,0.11,5394,24,4.49,0.17,0.24,0.02,0.13,0.64,0.35,0,B21,0.00126680976156382,0.000304075094558116,0.00329170258815241,0.706614849463347,0.695449623207017,0.718238336070172,5.772741,2.972603,9.100864,0.965602,0.911161,1.013695,0.959258,0.948093,0.970573,24,24,0.17,0.17,NA,NA,NA,0.992202966997573,0.0207843188736849,0.0207843188736849,0.921996376305458,0.224266396034396,0.224266396034396,NA,NA,0.879952419043881,0.892574222736817
WASP-45,1.02,0.84,1.04,1.76,0.1,5272,193,4.55,0.14,0.54,0.03,0.14,0.87,0.47,0,B21,0.0458928872627164,0.0304664372513315,0.0615164701978594,0.607689161408511,0.588272419491134,0.628200175809341,6.163161,1.822285,13.833774,0.95768,0.891862,1.003659,0.943054,0.917472,0.987295,193,193,0.14,0.14,NA,NA,NA,0.985412634002232,0.053086476153471,0.053086476153471,0.872706944025322,0.174173605944699,0.174173605944699,1,1,0.869163646947242,0.884733145730046
WASP-47,1.01,0.93,1.17,1.6,0.08,5492,60,4.3,0.16,0.5,0.02,0.12,0.85,0.04,0,B21,0.0112476393758719,0.00350044020354058,0.0213687409232438,1.09870128685487,1.07723654302505,1.12497245286511,7.498004,5.514493,9.45406,1.042562,1.010679,1.072396,1.148269,1.120285,1.176923,60,60,0.16,0.16,NA,NA,NA,1.08259650815721,0.0277298203557752,0.0277298203557752,1.24979984281182,0.283536935436289,0.283536935436289,1,1,0.922159777648285,1.0092733756176
WASP-48,1.38,1.22,1.46,1.18,0.09,6312,105,4.11,0.13,0.18,0.03,0.15,1.56,0.07,0,B21,0.0249207959166944,0.00941455970022798,0.0436858952109523,4.12089556303396,3.97235108336755,4.31608485192187,2.402883,1.880986,2.925672,1.384314,1.32334,1.437428,1.686255,1.621053,1.754711,105,105,0.13,0.13,NA,NA,NA,1.29647954846626,0.0425682488922349,0.0425682488922349,1.70397700446479,0.312420592355414,0.312420592355414,NA,NA,1.26543117529203,1.65134162544177
WASP-49,0.89,0.75,0.99,1.55,0.08,5496,48,4.29,0.18,-0.02,0.03,0.11,0.8,0.15,1,B21,0.00537284130499666,0.0014793721212534,0.0123708607027184,0.89936048843336,0.889021707691304,0.914101470291187,12.143074,9.239605,15.011135,0.889189,0.844046,0.936383,1.041247,1.022034,1.060824,48,48,0.18,0.18,NA,NA,NA,0.970816270179585,0.0246212529285195,0.0246212529285195,1.18088676455607,0.303956676296553,0.303956676296553,NA,NA,0.908033833635927,0.961466750245517
WASP-5,1.05,0.93,1.17,1.49,0.09,5703,80,4.38,0.16,0.23,0.03,0.11,0.92,0.14,0,B21,0.00953173812937417,0.00267005953909204,0.0203459145867897,1.19881604625556,1.17716383939262,1.23008342785057,5.036661,2.686523,7.536714,1.061803,1.010281,1.111328,1.116546,1.085357,1.149567,80,80,0.16,0.16,NA,NA,NA,1.09696674485029,0.0331595108332042,0.0331595108332042,1.10814605438427,0.251576237042338,0.251576237042338,NA,NA,0.962759274500443,1.06909110688087
WASP-50,0.97,0.83,1.04,1.64,0.09,5446,46,4.54,0.15,0.2,0.02,0.1,1,0.12,0,B21,0.005710125168789,0.00166069088275712,0.0131232756417335,0.618626204861052,0.61104533878292,0.629166574703398,2.443482,0.868459,5.041851,0.951493,0.916126,0.978742,0.888783,0.875121,0.903096,46,46,0.15,0.15,NA,NA,NA,1.0015305549473,0.0229100835001685,0.0229100835001685,0.861753870485374,0.182538651414071,0.182538651414071,NA,NA,0.882892104362551,0.8896474027208
WASP-52,0.82,0.76,0.91,1.85,0.1,4921,89,4.49,0.15,0.36,0,0.13,0.82,0.15,1,B21,0.00845450312105603,0.00208690167494276,0.0223779219482296,0.413292242147028,0.407459663897291,0.424519898743929,13.480157,5.906937,21.654227,0.84176,0.792823,0.893765,0.873578,0.848051,0.902212,89,89,0.15,0.15,NA,NA,NA,0.854831819430387,0.0352941457339545,0.0352941457339545,0.885630268910039,0.188763736153056,0.188763736153056,NA,NA,0.807438712726167,0.831368986092196
WASP-54,1.17,1.07,1.32,1.28,0.11,6086,44,4.02,0.15,-0.13,0.02,0.1,1.31,0.04,0,B21,0.00334340938538523,0.000830351742770701,0.00907595420443248,3.81924764136526,3.76654835971473,3.88211610593451,5.130304,3.739159,5.655996,1.160706,1.114391,1.267819,1.747726,1.719603,1.776676,44,44,0.15,0.15,NA,NA,NA,1.15097586075305,0.0227167304198824,0.0227167304198824,1.79753320368805,0.382448516504267,0.382448516504267,NA,NA,1.2198142100807,1.70487937839189
WASP-55,1.06,0.95,1.19,1.37,0.08,5920,49,4.37,0.16,0.04,0.04,0.1,0.95,0.08,0,B21,0.0164750698770499,0.00661587009887443,0.0272807201638807,1.31518569475539,1.28149927691631,1.35341702392,3.79457,2.126192,5.575668,1.053008,1.007312,1.098648,1.08596,1.063576,1.109036,49,49,0.16,0.16,NA,NA,NA,1.13046782388504,0.0249736902955165,0.0249736902955165,1.12106524328846,0.254250031501715,0.254250031501715,NA,NA,1.0162357794193,1.09155325926908
WASP-56,1.1,1,1.21,1.5,0.09,5679,51,4.33,0.14,0.46,0.03,0.12,0.98,0.05,0,B21,0.00692791827247355,0.00183403319493647,0.0155604529955057,1.29676742947015,1.2761597318043,1.32533122905327,4.509031,3.096319,6.0598,1.113946,1.077382,1.143365,1.170757,1.146674,1.195123,51,51,0.14,0.14,NA,NA,NA,1.13890420469078,0.026188136876838,0.026188136876838,1.21925964490775,0.241161919122044,0.241161919122044,1,1,0.971630263061796,1.10410322687743
WASP-58,0.87,0.78,0.99,1.48,0.07,5701,66,4.22,0.16,-0.28,0.03,0.12,0.64,0.28,0,B21,0.00234139837368216,0.000594141198922119,0.00617439163605547,1.48604215573171,1.47164192036616,1.50394302266444,13.249778,11.163516,15.1945,0.868666,0.824302,0.920556,1.241045,1.212131,1.270615,66,66,0.16,0.16,NA,NA,NA,0.984851418883222,0.0299146059322022,0.0299146059322022,1.28535088633252,0.290832802859082,0.290832802859082,NA,NA,0.992476035492584,1.16827723071753
WASP-6,0.76,0.71,0.87,1.73,0.09,5142,116,4.44,0.16,-0.19,0.01,0.09,0.63,0.15,1,B21,0.0161491780880357,0.00578913376983778,0.0310727123730011,0.521803122139786,0.510092424602436,0.538830398750799,NA,NA,NA,0.748829,0.715303,0.79493,0.886659,0.85196,0.917269,116,116,0.16,0.16,NA,NA,NA,0.856302601779292,0.0368051290933587,0.0368051290933587,0.904455220429544,0.206605566033017,0.206605566033017,NA,NA,0.849881707757402,0.876785354380948
WASP-61,1.19,1.04,1.3,1.2,0.09,6267,59,4.27,0.15,-0.06,0.02,0.14,1.48,0.01,0,B21,0.00432746371464218,0.00111068943114619,0.010624025846532,2.64781528887839,2.60976939713884,2.69656582371154,3.472801,2.621187,4.517842,1.176065,1.109277,1.232403,1.375176,1.347161,1.40366,59,59,0.15,0.15,NA,NA,NA,1.22877808176577,0.0288435766054939,0.0288435766054939,1.31942318156575,0.280589120651446,0.280589120651446,NA,NA,1.1748590995704,1.35365557145247
WASP-62,1.29,1.19,1.35,1.18,0.07,6327,51,4.36,0.1,0.25,0.02,0.11,1.43,0.01,0,B21,0.00812263137853369,0.00228770277881735,0.0170116971264172,2.17043404744776,2.13713671097078,2.21794739065231,0.73576,0.281348,1.437393,1.259741,1.222029,1.289583,1.231,1.210886,1.251764,51,51,0.1,0.1,NA,NA,NA,1.31734833418715,0.0250398961962108,0.0250398961962108,1.22710957799856,0.172443740581173,0.172443740581173,NA,NA,1.16370874948615,1.23873378218809
WASP-63,1.17,1.11,1.33,1.5,0.07,5605,71,3.98,0.14,0.31,0.03,0.1,1.1,0.02,0,B21,0.0192202070267296,0.00755416925166226,0.0334467919674757,2.81951869707649,2.74923687654927,2.90821608016765,6.72408,4.833018,7.203491,1.179801,1.145106,1.277786,1.758206,1.708512,1.813045,71,71,0.14,0.14,NA,NA,NA,1.08051233898048,0.0301766716067958,0.0301766716067958,1.90654897329929,0.376922338544755,0.376922338544755,NA,NA,1.07132547785747,1.66140727138939
WASP-66,1.38,1.23,1.47,1,0.07,6641,97,4.09,0.14,-0.09,0.04,0.12,1.98,0.06,0,B21,0.0677879060734963,0.0417503939171801,0.12099481470894,5.2945015055932,4.8774009669812,6.07495477504962,2.09698,1.742569,2.454948,1.367895,1.308297,1.426281,1.710239,1.604117,1.824034,97,97,0.14,0.14,NA,NA,NA,1.35197898199118,0.0395066572035073,0.0395066572035073,1.75461229520799,0.345861465078144,0.345861465078144,NA,NA,1.39704398189886,1.79126664529741
WASP-67,0.88,0.77,0.98,1.76,0.09,5135,76,4.47,0.16,0.28,0.02,0.13,0.45,0.41,0,B21,0.0566311525192683,0.0437435701517847,0.0722232921437856,0.54915318053655,0.534331734969072,0.566828034230241,11.343638,5.743268,17.212677,0.886862,0.835491,0.938126,0.929596,0.902093,0.959557,76,76,0.16,0.16,NA,NA,NA,0.911349184168012,0.0324990613754175,0.0324990613754175,0.925443213388554,0.20990597075093,0.20990597075093,NA,NA,0.850994640344342,0.883686578859891
WASP-68,1.33,1.19,1.37,1.36,0.07,5913,23,4.09,0.11,0.3,0.01,0.07,1.27,0.04,0,B21,0.0402606969670405,0.0332948846708602,0.0475032521838139,2.95849272716642,2.90354336152222,3.01633693011827,3.760238,3.49231,4.061732,1.30372,1.276443,1.32755,1.633409,1.613186,1.65384,23,23,0.11,0.11,NA,NA,NA,1.1848834437467,0.015761099902667,0.015761099902667,1.69874347251413,0.264564998491054,0.264564998491054,NA,NA,1.13739076138725,1.61448759628667
