ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	e1_Fe/H	e2_Fe/H	Ref	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a	eOrbit_a	R/a	detached	well_detached	source	mode	database	rho	erho1	erho2
EPIC206201061	1,41	0,1	0,1	1,97	0,06	0,06	6589	71	71	-0,02	0,11	0,11	NA	3,997	0,013	0,013	NA	5,989	0,54400862162162	0,54400862162162	NA	MS	F	NA	NA	NA	NA	NA	lund16	A	NA	0,04402829065885453	0,0050925540856490165	0,0050925540856490165
EPIC206245055	0,88	0,04	0,04	0,93	0,02	0,02	5835	71	71	-0,35	0,08	0,08	NA	4,444	0,012	0,012	NA	1,027	0,0881553234679514	0,0881553234679514	NA	MS	G	NA	NA	NA	NA	NA	lund16	A	NA	0,2611831871685108	0,020612709853448735	0,020612709853448735
EPIC206289767	1,36	0,08	0,08	2,06	0,06	0,06	6368	78	78	0,04	0,11	0,11	NA	3,94	0,013	0,013	NA	6,726	0,567887631238488	0,567887631238488	NA	MS	F	NA	NA	NA	NA	NA	lund16	A	NA	0,037140576272420574	0,003912162449967166	0,003912162449967166
EPIC206368174	1,32	0,08	0,08	1,78	0,05	0,05	6212	65	65	0,1	0,06	0,06	NA	4,05	0,013	0,013	NA	4,479	0,385317387049338	0,385317387049338	NA	MS	F	NA	NA	NA	NA	NA	lund16	A	NA	0,05587600081031094	0,005799937139289131	0,005799937139289131
EPIC206371648	0,83	0,03	0,03	0,93	0,02	0,02	5549	65	65	-0,24	0,08	0,08	NA	4,421	0,016	0,016	NA	1,218	0,192773285125266	0,192773285125266	NA	MS	G	NA	NA	NA	NA	NA	lund16	A	NA	0,24634323335211808	0,018217346847239548	0,018217346847239548
EPIC206445085	1,18	0,04	0,04	1,86	0,04	0,04	5718	71	71	0,26	0,11	0,11	NA	3,968	0,011	0,011	NA	3,478	0,303061164574273	0,303061164574273	NA	PMS	G	NA	NA	NA	NA	NA	lund16	A	NA	0,04377786375835834	0,003190510165118931	0,003190510165118931
EPIC206453540	1,42	0,08	0,08	1,87	0,05	0,05	6524	78	78	-0,02	0,11	0,11	NA	4,044	0,011	0,011	NA	6,053	0,502935081754122	0,502935081754122	NA	MS	F	NA	NA	NA	NA	NA	lund16	A	NA	0,05184118443573888	0,0050815584106929015	0,0050815584106929015
KIC10003270	1,416	0,207465659809039	0,103232746742494	2,362	0,114947814246292	0,0984784240328814	6594	69	69	-0,181	0,1	0,1	NA	3,848	0,0221359436211787	0,0230867927612304	NA	9,847	0,935283684854657	0,935283684854657	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02565281116344777	0,0053059585432337535	0,0037138749904596243
KIC10016239	1,264	0,0540370243444252	0,0596405902049938	1,298	0,0246981780704569	0,0255538646783613	6482	51	51	-0,005	0,1	0,1	NA	4,312	0,010770329614269	0,010770329614269	NA	2,567	0,211327209888464	0,211327209888464	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,13798579727448598	0,009840787833454365	0,010431005746094516
KIC10018963	1,254	0,0445533388198909	0,046690470119715	1,965	0,0272029410174709	0,0284253408071038	6271	46	46	-0,219	0,1	0,1	NA	3,949	0,0058309518948453	0,0058309518948453	NA	5,266	0,446821090674345	0,446821090674345	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,039456745723319475	0,0021565013935261486	0,0022561716123235902
KIC10019747	1,168	0,0509901951359278	0,0556057550978314	1,7	0,0292061637330205	0,0308058436014987	5769	65	65	0,204	0,1	0,1	NA	4,044	0,0106301458127346	0,0106301458127346	NA	2,721	0,231861813052369	0,231861813052369	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,056755436657236036	0,003833512246434378	0,004101283605899287
KIC10024648	1,444	0,087692645073575	0,13729530217746	2,0	0,0504479930225178	0,0602079728939615	6409	157	157	-0,006	0,1	0,1	NA	3,994	0,0143178210632764	0,0161554944214035	NA	5,875	0,502415649551589	0,502415649551589	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04309120084213066	0,004181014409846948	0,005650771110676592
KIC10025841	1,121	0,133195345264014	0,0966488489326179	1,521	0,0945568612000208	0,0850940655980192	5738	187	187	0,197	0,1	0,1	NA	4,127	0,0362215405525497	0,0392045915678253	NA	3,181	0,271735078378362	0,271735078378362	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,0760552785272909	0,016818545614481296	0,014350692874115011
KIC10068307	1,469	0,0095	0,0209	2,0823	0,018	0,018	6132	77	77	-0,23	0,1	0,1	NA	3,9666	0,0044	0,0044	NA	6,294	0,2	0,173	NA	MS	F	NA	NA	NA	NA	NA	silva17	A	NA	0,03884215250855345	0,0010381361904275095	0,0011489212588943346
KIC10070754	1,201	0,0552177507691141	0,056859475903318	1,284	0,0286356421265527	0,0286356421265527	6550	58	58	-0,21	0,099	0,099	NA	4,299	0,0148660687473185	0,0148660687473185	NA	2,492	0,206873468067021	0,206873468067021	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1354438614698445	0,010995347410263178	0,011101254484565278
KIC10074716	1,217	0,0742495791233863	0,0920869154657707	1,465	0,046518813398452	0,0456179789118282	6064	91	91	0,11	0,1	0,1	NA	4,189	0,019313207915828	0,0202484567313166	NA	2,686	0,2247932580903	0,2247932580903	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09240364327738554	0,010452971556191421	0,011108440596995992
KIC10079226	1,147	0,0470106370941726	0,0460977222864644	1,158	0,0170880074906351	0,0170880074906351	6078	50	50	0,106	0,099	0,099	NA	4,37	0,0076157731058639	0,0076157731058639	NA	1,666	0,139281472396433	0,139281472396433	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1763393072879184	0,010638412535202216	0,01054356548300702
KIC10081026	1,354	0,0781024967590666	0,0744043009509531	2,341	0,0922821759604746	0,0862844134244418	6503	61	61	-0,244	0,101	0,101	NA	3,83	0,0223606797749979	0,0223606797749979	NA	10,56	0,966112970046765	0,966112970046765	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,025195664338227217	0,003315190177389191	0,0031110501748575284
KIC10088136	1,329	0,217635015565051	0,220204450454572	3,414	0,281753438310875	0,284429253066558	5301	83	83	-0,4	0,102	0,102	NA	3,493	0,0271661554144122	0,0291547594742265	NA	8,371	0,782650863700183	0,782650863700183	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,007973441666800432	0,002366862327055818	0,002391005095385758
KIC10118942	1,184	0,0617170964968379	0,0609590026165127	2,14	0,0608358446970205	0,0599332962550868	6362	61	61	-0,325	0,0721110255092798	0,0721110255092798	NA	3,85	0,0164924225024706	0,0164924225024706	NA	6,26	0,57991786244829	0,57991786244829	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02884176095565687	0,002882799268124793	0,002842033721095751
KIC10129349	1,381	0,0578013840664737	0,0570087712549569	1,534	0,041146081222882	0,0393573373083089	6699	56	56	0,045	0,1	0,1	NA	4,206	0,0177200451466694	0,0177200451466694	NA	4,248	0,367732674870185	0,367732674870185	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09133326652786118	0,008284160065423596	0,00797715841874902
KIC10130724	0,85	0,15	0,09	1,08	0,06	0,04	5648	70	70	0,32	0,15	0,15	NA	4,306	0,022	0,016	NA	4,802	1,39168643856667	1,39168643856667	NA	MS	G	NA	NA	NA	NA	NA	C14sdss	A	NA	0,16108646455869796	0,03910111262460189	0,0247238871073593
KIC10130853	1,273	0,0778973683766018	0,0761577310586391	3,796	0,0901387818865997	0,0893084542470644	4945	78	78	0,316	0,099	0,099	NA	3,383	0,0072801098892805	0,0072801098892805	NA	8,318	0,8628803096092	0,8628803096092	NA	PMS	K	NA	NA	NA	NA	NA	serenelli17	A	NA	0,005555986516277104	0,0005217657817266027	0,0005140639268208197
KIC10147635	1,467	0,0554707129934347	0,0468721665810319	2,688	0,0446542271235322	0,0414004830889689	6155	66	66	-0,035	0,1	0,1	NA	3,746	0,0067082039324993	0,0067082039324993	NA	9,718	0,857439330910491	0,857439330910491	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,018032407429738877	0,001128075292089043	0,0010130062448378426
KIC10162436	1,413	0,0735527021937332	0,114061386980871	2,011	0,0418688428309166	0,0458039299623951	6346	108	108	-0,059	0,1	0,1	NA	3,979	0,0094339811320566	0,0139283882771841	NA	5,258	0,435907811991826	0,435907811991826	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04147795544521153	0,003372458003901811	0,004386708699183215
KIC10186764	1,305	0,0629682459657247	0,0698140387028282	1,709	0,0651920240520265	0,062393909959226	6488	74	74	-0,167	0,102	0,102	NA	4,087	0,0231948270094864	0,0251793566240283	NA	3,867	0,346675421583137	0,346675421583137	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,06241596856050388	0,007751769519007016	0,007608130493543381
KIC10202294	1,18	0,21	0,11	1,88	0,08	0,07	5803	66	66	0,36	0,1	0,1	NA	3,961	0,026	0,015	NA	4,243	0,36646582595668	0,36646582595668	NA	MS	G	NA	NA	NA	NA	NA	C14sdss	A	NA	0,04239550865304635	0,009285381060983946	0,006168130833098313
KIC10214328	1,23	0,085146931829632	0,0630317380372777	1,765	0,0539073278877742	0,051662365412358	6923	80	80	-0,584	0,102	0,102	NA	4,033	0,0234093998214393	0,0206155281280883	NA	6,189	0,470228183233684	0,470228183233684	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,05340505577449379	0,0061329056360257045	0,005429726942133981
KIC10215584	1,068	0,060605280298007	0,0638200595424354	1,139	0,0290688837074973	0,0290688837074973	5995	57	57	-0,015	0,1	0,1	NA	4,352	0,0170880074906351	0,0170880074906351	NA	1,78	0,157131504009564	0,157131504009564	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1725486124067608	0,016444025437203035	0,01675848837127833
KIC10264660	1,39	0,1	0,1	2,08	0,07	0,07	6378	75	75	0,05	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	NA	NA	NA	NA	MS	F	NA	NA	NA	NA	NA	huber13	A	NA	0,03687535297007035	0,004571495048473883	0,004571495048473883
KIC10272858	1,389	0,0762758153020995	0,0730068489937759	3,636	0,0708025423272357	0,0684105255059483	5208	68	68	0,11	0,0721110255092798	0,0721110255092798	NA	3,459	0,0072111025509279	0,0080622577482985	NA	9,418	0,909557214636216	0,909557214636216	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,006898298972647285	0,0005530794525221	0,0005320459095211026
KIC10272923	1,205	0,101636607578175	0,0938616002420585	2,841	0,087091905479212	0,083240615086627	5078	74	74	0,061	0,102	0,102	NA	3,611	0,0111803398874989	0,0111803398874989	NA	4,783	0,461594140836099	0,461594140836099	NA	PMS	K	NA	NA	NA	NA	NA	serenelli17	A	NA	0,012545406454410817	0,0015655123045250745	0,0014734136058704886
KIC10273246	1,287	0,0509901951359278	0,0544518135602479	2,147	0,029	0,0320156211871642	6342	59	59	-0,262	0,1	0,1	NA	3,883	0,0078102496759066	0,0078102496759066	NA	6,403	0,567072115737085	0,567072115737085	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,031045152983560295	0,001759387549871974	0,0019115633908426007
KIC10290021	1,37	0,13	0,11	2,05	0,06	0,07	6215	56	56	0,06	0,15	0,1	NA	3,955	0,014	0,015	NA	6,234	0,534000492474451	0,534000492474451	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	NA	0,03796386100652574	0,004908054178948658	0,0049412199117614885
KIC10295224	1,475	0,0640702739185654	0,0640702739185654	2,613	0,0942549733435854	0,0885437744847146	6091	50	50	0,12	0,1	0,1	NA	3,772	0,0200997512422418	0,0200997512422418	NA	7,578	1,38268935046898	1,38268935046898	NA	PMS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,019737183635586686	0,0023014967713439315	0,0021819260486029314
KIC10319352	1,077	0,0622012861603359	0,060605280298007	1,483	0,0288444102037119	0,0366742416417845	5659	63	63	0,197	0,099	0,099	NA	4,128	0,017464249196573	0,0165529453572468	NA	2,162	0,19153491573826	0,19153491573826	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,07883219893959952	0,006472063855839468	0,007340553939652657
KIC10322381	1,138	0,0687968022512675	0,0646374504447692	1,401	0,066098411478643	0,059464274989274	6464	63	63	-0,361	0,1	0,1	NA	4,199	0,0280713376952364	0,0290688837074973	NA	2,627	0,213321387443824	0,213321387443824	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09879597393921873	0,015205534203769041	0,013774762864714808
KIC10324098	1,326	0,172754160586656	0,0738173421358423	2,11	0,0813941029804985	0,060802960454241	6370	68	68	-0,118	0,101	0,101	NA	3,912	0,0167630546142402	0,0158113883008419	NA	6,862	0,611014165471671	0,611014165471671	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03369826559400744	0,005872206888800712	0,0034649634609762656
KIC10351059	1,47	0,0729177618965366	0,0722495674727538	1,819	0,0457930125674212	0,0449444101084885	6530	58	58	0,16	0,1	0,1	NA	4,085	0,0139283882771841	0,0148660687473185	NA	5,568	0,459300526153019	0,459300526153019	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,05830833338579886	0,005268601309817139	0,005185890846820112
KIC10355856	1,347	0,0558659108938537	0,0530754180388624	1,738	0,0270185121722126	0,0264007575648882	6558	56	56	-0,152	0,1	0,1	NA	4,087	0,0072111025509279	0,0072111025509279	NA	5,057	0,435711596721004	0,435711596721004	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,06125332523973792	0,0038228907458556353	0,0036901156352549353
KIC10385708	1,227	0,128160056179763	0,054561891462815	1,766	0,0488466989672793	0,0407062648740952	6036	55	55	0,121	0,1	0,1	NA	4,033	0,0178885438199983	0,0152643375224737	NA	3,7	0,318249775162472	0,318249775162472	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,0531843499854542	0,007094725345258727	0,0043724821397629066
KIC10394814	1,128	0,077884529914483	0,0730821455623739	3,146	0,0866833317310774	0,084770277810091	5156	64	64	-0,199	0,101	0,101	NA	3,494	0,0080622577482985	0,0080622577482985	NA	6,623	0,64517421606136	0,64517421606136	NA	PMS	K	NA	NA	NA	NA	NA	serenelli17	A	NA	0,00864857060964088	0,0009314871992505422	0,0008959573122496005
KIC10398597	1,47	0,0779358710735949	0,112538882169675	2,015	0,0784474346298207	0,0717843994193725	6412	65	65	0,112	0,1	0,1	NA	3,991	0,0241867732448957	0,0241867732448957	NA	6,768	0,567435482894059	0,567435482894059	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,04289469399891667	0,005501899892386699	0,0056391853725827985
KIC10417911	1,145	0,0550090901579003	0,0550090901579003	1,901	0,0569209978830308	0,0550272659687904	5545	63	63	0,137	0,1	0,1	NA	3,938	0,0152970585407784	0,0152970585407784	NA	3,83	0,347679616677837	0,347679616677837	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,039789687360432875	0,004053314348915883	0,003948854966482019
KIC10454113	1,203	0,0384837628097877	0,0384837628097877	1,255	0,0134164078649987	0,0143178210632764	6197	45	45	-0,055	0,1	0,1	NA	4,32	0,0053851648071345	0,0053851648071345	NA	2,627	0,230186565383304	0,230186565383304	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1452933845465807	0,00658149232255385	0,00680674162513211
KIC10462940	1,239	0,05060632371552	0,0522015325445528	1,271	0,0174928556845359	0,0174928556845359	6265	48	48	0,112	0,099	0,099	NA	4,322	0,0072111025509279	0,0072111025509279	NA	2,189	0,183679028296869	0,183679028296869	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,14406087404993653	0,008366787232982119	0,008498250977012949
KIC10491771	1,299	0,0551543289325507	0,0537587202228624	1,511	0,043081318457076	0,0412310562561766	6601	48	48	-0,101	0,1	0,1	NA	4,192	0,0189736659610103	0,0189736659610103	NA	3,72	0,300924684209658	0,300924684209658	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,08989326377748705	0,0085842528314692	0,008245739193109353
KIC10514430	1,059	0,04	0,021	1,59	0,015	0,018	5784	98	98	-0,114	0,0721110255092798	0,0721110255092798	NA	4,061	0,004	0,004	NA	2,634	0,151	0,124	NA	MS	G	NA	NA	NA	NA	NA	silva15	A	NA	0,06289497920144262	0,0029685375398078207	0,002473512812486811
KIC10516096	1,0586	0,0494	0,0608	1,3986	0,024	0,021	5964	77	77	-0,11	0,1	0,1	NA	4,169	0,011	0,0099	NA	2,217	0,189	0,146	NA	MS	G	NA	NA	NA	NA	NA	silva17	A	NA	0,09237675634178195	0,006418593311227263	0,006742718804685785
KIC10518551	1,25	0,0523259018078045	0,0574891294072192	2,08	0,0366196668472011	0,0382753184180093	6242	60	60	-0,267	0,101	0,101	NA	3,898	0,0089442719099991	0,0098488578017961	NA	7,12	0,615406327362857	0,615406327362857	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,0331612886421496	0,0022348684418299894	0,002382718414036765
KIC10585852	1,34	0,1	0,1	3,55	0,1	0,1	5048	75	75	0,125	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	7,513	0,830821983668614	0,830821983668614	NA	PMS	K	NA	NA	NA	NA	NA	huber13	A	NA	0,0071504130493828845	0,0008061471336911042	0,0008061471336911042
KIC10586004	1,178	0,021	0,03	1,653	0,009	0,012	5770	83	83	0,256	0,0721110255092798	0,0721110255092798	NA	4,071	0,005	0,005	NA	2,749	0,151	0,155	NA	MS	G	NA	NA	NA	NA	NA	silva15	A	NA	0,06226415813436063	0,0015054454133391047	0,0020864248169596895
KIC10593351	1,59	0,0604400529450463	0,0586003412959345	3,071	0,0535350352572967	0,0535350352572967	5927	81	81	0,151	0,1	0,1	NA	3,665	0,0058309518948453	0,0058309518948453	NA	11,41	0,97035638213164	0,97035638213164	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,013105966867021928	0,0008473359367269488	0,0008385098099147293
KIC10593626	0,97	0,06	0,06	0,98	0,02	0,02	5642	50	50	-0,202	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	0,6381	0,0573022765811835	0,0573022765811835	NA	MS	G	NA	NA	NA	NA	NA	huber13	A	NA	0,24603953518379645	0,02141330300323759	0,02141330300323759
KIC10610027	1,329	0,0626258732474047	0,0551543289325507	1,48	0,057567351858497	0,0528109837060436	6704	58	58	-0,041	0,1	0,1	NA	4,222	0,0253179778023443	0,0263058928759318	NA	5,015	0,1028789500582	0,1028789500582	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,09787036893597534	0,012316598463052386	0,011236717174919055
KIC10644253	1,159	0,0447772263544762	0,0456946386351835	1,118	0,0136014705087354	0,014560219778561	6069	50	50	0,096	0,1	0,1	NA	4,405	0,0067082039324993	0,0067082039324993	NA	1,537	0,130345556857047	0,130345556857047	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1980019265781449	0,010523378576999422	0,010990258841118641
KIC10655953	1,262	0,0483321838943783	0,0501597448159378	1,267	0,0269258240356725	0,026	6594	61	61	-0,073	0,099	0,099	NA	4,333	0,012369316876853	0,0133416640641263	NA	2,301	0,193171468513318	0,193171468513318	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1481292762665862	0,011016907181979653	0,010854687302351033
KIC10666592	1,497	0,042	0,04	1,986	0,018	0,015	6350	80	80	0,203	0,0721110255092798	0,0721110255092798	NA	4,017	0,007	0,009	NA	5,754	0,304	0,322	NA	MS	F	NA	NA	NA	NA	NA	silva15	A	NA	0,04562422061060704	0,0017825352077162804	0,0015983960636671087
KIC10670371	1,501	0,0690289794216893	0,0873212459828649	3,017	0,0693397432934389	0,0796492310069595	5334	71	71	-0,119	0,1	0,1	NA	3,652	0,0076157731058639	0,0076157731058639	NA	9,321	0,919298453752055	0,919298453752055	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,01304866712844968	0,0010814602690831173	0,0012822984854644866
KIC10709834	1,39	0,04	0,03	1,76	0,03	0,02	6508	84	84	-0,08	0,09	0,09	NA	4,092	0,01	0,01	NA	5,709	0,462955303593953	0,462955303593953	NA	MS	F	NA	NA	NA	NA	NA	C14bruntt	A	NA	0,06086788164931974	0,003571571581196436	0,0024559300076086514
KIC10712891	1,505	0,097948966303887	0,133794618725867	3,059	0,113088460949825	0,13186735759846	5358	109	109	-0,049	0,099	0,099	NA	3,641	0,0130384048104053	0,0130384048104053	NA	NA	NA	NA	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,012551899684123544	0,0016140855045014828	0,0019698053079621977
KIC10717090	1,22	0,095	0,120880105890093	1,546	0,0585234995535981	0,0593632883186233	5817	74	74	0,238	0,1	0,1	NA	4,141	0,0223606797749979	0,0241660919471891	NA	2,651	0,221827032423064	0,221827032423064	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,07882114740398427	0,01085342350099215	0,011976380482312416
KIC10727922	1,212	0,0658559033041078	0,0700071424927486	1,917	0,0756439025963098	0,0729177618965366	6319	66	66	-0,304	0,1	0,1	NA	3,954	0,0233452350598575	0,0243310501211929	NA	4,764	0,413800752012321	0,413800752012321	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,041072172174545146	0,005349789655687234	0,005253069512684139
KIC10730618	1,368	0,0567274184147313	0,0552268050859363	1,777	0,0240831891575846	0,0240831891575846	6422	54	54	-0,006	0,1	0,1	NA	4,074	0,0072111025509279	0,0072111025509279	NA	4,894	0,397201754280749	0,397201754280749	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,058201637632894765	0,003380023685918427	0,0033347363262981595
KIC10731424	1,437	0,0823286098510111	0,0763806258157132	2,55	0,0974935895328508	0,0878179936004006	6432	65	65	-0,129	0,101	0,101	NA	3,782	0,0182482875908947	0,0192353840616713	NA	10,5	0,942460199831208	0,942460199831208	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02068938672664845	0,002652608781224771	0,0024038247305895417
KIC10732098	1,121	0,0559464029227975	0,0603738353924943	1,778	0,0518941229813165	0,0509901951359278	5796	67	67	-0,01	0,1	0,1	NA	3,987	0,014560219778561	0,01552417469626	NA	3,341	0,281171050181982	0,281171050181982	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,047612581974088915	0,004798627527469446	0,004832769800784278
KIC10794845	1,142	0,054644304369257	0,0554707129934347	1,143	0,0480520551069359	0,0441474801092882	6398	55	55	-0,195	0,1	0,1	NA	4,378	0,0294278779391243	0,0323882694814033	NA	1,717	0,140750470612926	0,140750470612926	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1825739465399179	0,024627909577924916	0,022938901284270806
KIC10858780	0,92	0,14	0,11	1,43	0,1	0,08	5672	60	60	-0,16	0,15	0,1	NA	4,086	0,023	0,023	NA	2,386	0,210801878607723	0,210801878607723	NA	MS	G	NA	NA	NA	NA	NA	C14sdss	A	NA	0,07510884881501742	0,01946592311240718	0,015477431325855499
KIC10864656	1,35	0,1	0,1	4,16	0,12	0,12	4995	78	78	0,075	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	8,662	0,961667430549011	0,961667430549011	NA	PMS	K	NA	NA	NA	NA	NA	huber13	A	NA	0,0044767739666901965	0,0005099569011983425	0,0005099569011983425
KIC10873176	1,109	0,0540832691319598	0,0508035431835221	2,021	0,0393573373083089	0,0384707681233427	6517	89	89	-0,837	0,104	0,104	NA	3,871	0,0125299640861417	0,0125299640861417	NA	6,273	0,535099039682648	0,535099039682648	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03207332583399669	0,002440836032155356	0,0023480945574749753
KIC10875245	1,14	0,07	0,07	1,41	0,05	0,05	5851	75	75	0,323	0,0721110255092798	0,0721110255092798	NA	NA	NA	NA	NA	2,188	0,197082748492068	0,197082748492068	NA	MS	G	NA	NA	NA	NA	NA	huber13	A	NA	0,097086513224302	0,011925341985028976	0,011925341985028976
KIC10909629	1,302	0,116284134773408	0,105342299196477	2,112	0,0651920240520265	0,0581893461039046	6501	61	61	-0,297	0,101	0,101	NA	3,903	0,0134536240470737	0,0116619037896906	NA	7,422	0,607339207044955	0,607339207044955	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,03299443025055551	0,004244859867961584	0,0038162472453103563
KIC10923629	1,688	0,0787718223732319	0,213459598050779	2,578	0,0431856457633784	0,0992975326984513	6195	87	87	0,157	0,1	0,1	NA	3,84	0,0098994949366116	0,0211896201004171	NA	9,692	0,806334524261021	0,806334524261021	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02351987958433646	0,0016129976646942431	0,004028950826791267
KIC10937782	1,36	0,33	0,15	4,07	0,45	0,21	5199	68	68	-0,3	0,15	0,1	NA	3,355	0,009	0,009	NA	9,793	0,933244397420951	0,933244397420951	NA	PMS	K	NA	NA	NA	NA	NA	C14sdss	A	NA	0,004815784797315896	0,001979160932486917	0,0009153170753259393
KIC10959362	1,406	0,0908019823572151	0,09037698822156	2,307	0,0782368199762746	0,0734098086089318	5806	94	94	0,419	0,102	0,102	NA	3,859	0,0183847763108502	0,0183847763108502	NA	6,758	0,610995345083011	0,610995345083011	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,027337193561784177	0,003294274265639762	0,0031461216851526113
KIC10963065	1,131	0,044407206622349	0,044407206622349	1,242	0,0170293863659264	0,0178044938147649	6316	45	45	-0,146	0,0721110255092798	0,0721110255092798	NA	4,303	0,0064031242374328	0,0072111025509279	NA	1,87	0,154763396060113	0,154763396060113	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,1409318679095431	0,008014084984935462	0,008206971717213405
KIC10971974	1,057	0,0595399025864168	0,0586685605754905	1,19	0,0338378486313773	0,0328937684067971	6030	58	58	-0,077	0,102	0,102	NA	4,311	0,0186815416922694	0,0186815416922694	NA	1,647	0,136094550586722	0,136094550586722	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,14974264284390973	0,015307478298557713	0,014942345911053654
KIC10972252	1,338	0,0650691939399898	0,0637024332345319	2,285	0,0536003731330296	0,0520096144957834	6237	60	60	-0,136	0,101	0,101	NA	3,845	0,0125299640861417	0,0125299640861417	NA	8,655	0,740800397459084	0,740800397459084	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02677373070805484	0,002290261739836203	0,002228730805093815
KIC10972873	1,177	0,0487647413609464	0,0550363516232681	1,861	0,0340587727318528	0,0374833296279826	5928	64	64	-0,057	0,101	0,101	NA	3,968	0,0078102496759066	0,0086023252670426	NA	3,488	0,305307643040754	0,305307643040754	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,043596209825946794	0,002998648422537064	0,003330934185082933
KIC10976896	1,102	0,0596154342431555	0,0577754273026172	2,167	0,0570087712549569	0,0560802995712398	5628	58	58	-0,313	0,102	0,102	NA	3,807	0,0117046999107196	0,0117046999107196	NA	NA	NA	NA	NA	PMS	G	NA	NA	NA	NA	NA	serenelli17	A	NA	0,02585331580588248	0,0024737436854812946	0,002421986048596148
KIC10990438	1,63	0,22	0,28	4,13	0,23	0,31	5226	75	75	0,0	0,1	0,2	NA	3,415	0,014	0,015	NA	11,46	1,11774022590193	1,11774022590193	NA	PMS	G	NA	NA	NA	NA	NA	C14sdss	A	NA	0,005523938568124066	0,0011864151688399049	0,0015645021397559067
