Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	cutoff	class	type	pla	catalog	e_M	e_R	e_Teff	e_L	mode
2543	KIC6047339	1.4618	0.0564	0.0564	15.437	0.2678	0.2678	4614.0767	42.8821	42.8821	1.98811284	0.02187094513	0.02187094513	-0.2649	0.058	0.058	2.2201	0.0039	0.0039	0.000397	0.000026	0.000026	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2544	KIC6047519	1.4151	0.4427	0.4427	31.7718	4.6887	4.6887	4020.4343	34.933	34.933	2.462098381	0.02967229379	0.02697481254	0.122	0.058	0.058	1.559	0.0198	0.0198	0.000044	0.000024	0.000024	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2545	KIC6048411	2.5631	0.1073	0.1073	17.634	0.3297	0.3297	4643.742	42.6035	42.6035	2.114944416	0.02266463912	0.02266463912	0.0156	0.058	0.058	2.3521	0.0042	0.0042	0.000467	0.000033	0.000033	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2546	KIC6048671	1.0537	0.1642	0.1642	22.1904	1.5966	1.5966	4270.1978	38.3802	38.3802	2.170261715	0.06455728785	0.06455728785	-0.1807	0.058	0.058	1.7472	0.0116	0.0116	0.000096	0.000026	0.000026	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2547	KIC6049399	1.1417	0.1949	0.1949	34.945	2.8138	2.8138	4174.7627	38.9246	38.9246	2.523746467	0.0715155584	0.0715155584	-0.6399	0.058	0.058	1.3809	0.011	0.011	0.0000268	0.0000079	0.0000079	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2548	KIC6049459	1.7707	0.0684	0.0684	18.1277	0.3145	0.3145	4607.317	41.9075	41.9075	2.12515583	0.02181239152	0.02181239152	0.0024	0.058	0.058	2.1619	0.0038	0.0038	0.000297	0.000019	0.000019	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2549	KIC6057894	2.2799	0.7475	0.7475	21.0776	3.2781	3.2781	4413.5835	39.8284	39.8284	2.181843588	0.1371456259	0.1371456259	-0.0684	0.058	0.058	2.1404	0.0198	0.0198	0.00024	0.00014	0.00014	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2550	KIC6058104	1.1912	0.0455	0.0455	4.7431	0.0819	0.0819	4994.976	59.7083	59.7083	1.142076461	0.01189847896	0.01095912535	-0.2958	0.058	0.058	3.1636	0.0045	0.0045	0.01116	0.00072	0.00072	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2551	KIC6058403	1.2077	0.0506	0.0506	11.0581	0.2068	0.2068	4632.517	45.6555	45.6555	1.705007959	0.02398470511	0.02398470511	-0.1849	0.058	0.058	2.4324	0.0043	0.0043	0.000893	0.000063	0.000063	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2552	KIC6058700	1.4828	0.057	0.057	9.7036	0.168	0.168	4745.505	48.5713	48.5713	1.603360924	0.02533023648	0.02197452139	-0.0748	0.058	0.058	2.637	0.0041	0.0041	0.00162	0.00010	0.00010	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2553	KIC6058941	1.0956	0.042	0.042	6.068	0.1049	0.1049	4894.734	57.9337	57.9337	1.278753601	0.02514336474	0.02514336474	-0.3966	0.058	0.058	2.9133	0.0045	0.0045	0.00490	0.00032	0.00032	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2554	KIC6060341	1.2979	0.0545	0.0545	10.6418	0.1994	0.1994	4474.3467	39.5483	39.5483	1.627058464	0.007175032743	0.007482534147	0.1966	0.058	0.058	2.4982	0.0041	0.0041	0.001077	0.000076	0.000076	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2555	KIC6060688	0.9427	0.2707	0.2707	28.6788	3.907	3.907	4129.181	36.9771	36.9771	2.33243846	0.1191784857	0.1191784857	-0.1805	0.058	0.058	1.47	0.0174	0.0174	0.000040	0.000020	0.000020	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2556	KIC6060703	1.1238	0.0468	0.0468	5.3948	0.1006	0.1006	4866.0273	51.3217	51.3217	1.167317335	0.02452138911	0.02452138911	-0.1053	0.058	0.058	3.0265	0.0044	0.0044	0.00716	0.00050	0.00050	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2557	KIC6060867	1.4279	0.0549	0.0549	8.571	0.1483	0.1483	4782.469	45.2585	45.2585	1.539076099	0.02259335455	0.02259335455	-0.127	0.058	0.058	2.7284	0.0039	0.0039	0.00227	0.00015	0.00015	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2558	KIC6061176	1.4037	0.2972	0.2972	5.9611	0.5803	0.5803	5002.846	48.7757	48.7757	1.434888121	0.009892085921	0.01068983479	-0.0224	0.058	0.058	3.0364	0.0161	0.0161	0.0066	0.0024	0.0024	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2559	KIC6061867	1.1616	0.0445	0.0445	5.8865	0.1018	0.1018	4864.439	46.9464	46.9464	1.242541428	0.02260915209	0.02260915209	-0.2425	0.058	0.058	2.9651	0.0039	0.0039	0.00569	0.00037	0.00037	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2560	KIC6063745	1.0307	0.0397	0.0397	6.9597	0.1205	0.1205	4719.853	44.5724	44.5724	1.336459734	0.02201492765	0.02201492765	-0.2601	0.058	0.058	2.7677	0.0039	0.0039	0.00306	0.00020	0.00020	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2561	KIC6066486	2.0387	0.6021	0.6021	53.4567	7.5994	7.5994	3893.963	33.6231	33.6231	2.777426822	0.03755668475	0.03820921402	0.1174	0.058	0.058	1.2639	0.0153	0.0153	0.0000133	0.0000069	0.0000069	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2562	KIC6067107	1.7465	0.3658	0.3658	22.3977	2.1758	2.1758	4168.3105	36.021	36.021	2.133538908	0.08622022802	0.08622022802	0.2372	0.058	0.058	1.9662	0.015	0.015	0.000155	0.000056	0.000056	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2563	KIC6067485	1.5428	0.3692	0.3692	49.9203	5.7356	5.7356	3750.5193	32.046	32.046	2.545183368	0.03527327653	0.02673343063	0.2053	0.058	0.058	1.2031	0.0128	0.0128	0.0000124	0.0000052	0.0000052	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2564	KIC6067538	1.0009	0.2394	0.2394	39.8071	4.5726	4.5726	4163.607	37.9993	37.9993	2.689575216	0.05281120309	0.04003000436	-0.4148	0.058	0.058	1.2121	0.0129	0.0129	0.0000159	0.0000067	0.0000067	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2565	KIC6067695	1.5836	0.0661	0.0661	7.3979	0.1381	0.1381	4760.018	45.4846	45.4846	1.403120521	0.02403210572	0.02403210572	0.2188	0.058	0.058	2.9012	0.0042	0.0042	0.00391	0.00027	0.00027	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2566	KIC6067958	1.1765	0.0459	0.0459	15.4403	0.2694	0.2694	4260.4365	37.0488	37.0488	1.850033258	0.02146935998	0.02146935998	0.2258	0.058	0.058	2.123	0.0037	0.0037	0.000320	0.000021	0.000021	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2567	KIC6068108	1.1729	0.3257	0.3257	54.0463	7.2433	7.2433	3970.6846	35.5995	35.5995	3.016615548	0.04848716064	0.03707595818	-0.2581	0.058	0.058	1.0215	0.0139	0.0139	0.0000074	0.0000036	0.0000036	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2568	KIC6070419	1.3311	0.051	0.051	6.2687	0.1083	0.1083	4895.5137	47.4651	47.4651	1.324693914	0.007814010565	0.007402746851	-0.2276	0.058	0.058	2.9696	0.004	0.004	0.00540	0.00035	0.00035	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2569	KIC6070496	1.0001	0.349	0.349	22.1786	3.6951	3.6951	4480.0273	43.688	43.688	2.252853031	0.1455735694	0.1455735694	-0.4913	0.058	0.058	1.724	0.0198	0.0198	0.000092	0.000056	0.000056	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2570	KIC6071633	2.5053	0.5437	0.5437	8.2411	0.8258	0.8258	4983.503	47.7967	47.7967	1.596047008	0.01497187568	0.01398108978	0.1079	0.058	0.058	3.0067	0.0161	0.0161	0.0045	0.0017	0.0017	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2571	KIC6071666	0.7859	0.188	0.188	31.8447	3.658	3.658	4140.4644	38.3389	38.3389	2.852174904	0.05408080267	0.032839133	-0.5859	0.058	0.058	1.2997	0.0129	0.0129	0.000024	0.000010	0.000010	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2572	KIC6100054	0.7963	0.2318	0.2318	33.1923	4.6861	4.6861	4048.7383	36.5684	36.5684	2.426511261	0.1236194031	0.1236194031	-0.3557	0.058	0.058	1.2696	0.0136	0.0136	0.000022	0.000011	0.000011	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2573	KIC6100524	1.0195	0.0392	0.0392	6.3473	0.1099	0.1099	4752.822	51.283	51.283	1.267171728	0.0234753774	0.0234753774	-0.3028	0.058	0.058	2.843	0.0042	0.0042	0.00399	0.00026	0.00026	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2574	KIC6101471	1.334	0.0512	0.0512	6.5285	0.1128	0.1128	4866.624	46.9876	46.9876	1.289811839	0.01114146952	0.01069581074	-0.1726	0.058	0.058	2.9353	0.0039	0.0039	0.00479	0.00031	0.00031	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2575	KIC6103934	1.5963	0.0613	0.0613	7.3674	0.1274	0.1274	4826.796	45.3174	45.3174	1.423245874	0.02294385942	0.02294385942	0.0579	0.058	0.058	2.9083	0.0039	0.0039	0.00399	0.00026	0.00026	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2576	KIC6104264	1.4067	0.3364	0.3364	43.6525	5.0144	5.0144	4122.9434	37.8977	37.8977	2.708590845	0.02846022133	0.02693101541	-0.4873	0.058	0.058	1.2787	0.0129	0.0129	0.0000169	0.0000071	0.0000071	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2577	KIC6104786	1.1125	0.0426	0.0426	4.6949	0.0811	0.0811	4949.237	48.7617	48.7617	1.076276255	0.02258914252	0.02258914252	-0.3272	0.058	0.058	3.1428	0.004	0.004	0.01075	0.00069	0.00069	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2578	KIC6105113	0.6913	0.2871	0.2871	8.2583	1.5954	1.5954	4528.425	47.8728	47.8728	1.414973348	0.1670363392	0.1670363392	-0.3057	0.058	0.058	2.444	0.0287	0.0287	0.00123	0.00088	0.00088	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2579	KIC6106566	1.0576	0.1934	0.1934	28.9066	2.4618	2.4618	3928.7883	33.4755	33.4755	2.252853031	0.07521301083	0.07521301083	0.2652	0.058	0.058	1.5139	0.0128	0.0128	0.000044	0.000014	0.000014	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2580	KIC6107389	1.2919	0.0539	0.0539	11.9736	0.2235	0.2235	4765.02	45.954	45.954	1.816307599	0.01252963778	0.01153522208	-0.4174	0.058	0.058	2.3916	0.0043	0.0043	0.000753	0.000053	0.000053	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2581	KIC6113813	2.0404	0.3845	0.3845	6.2081	0.5419	0.5419	5023.2495	59.8256	59.8256	1.259354927	0.01027774503	0.008604623747	-0.0178	0.058	0.058	3.1636	0.0139	0.0139	0.0085	0.0028	0.0028	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2582	KIC6114042	1.722	0.4118	0.4118	34.4534	3.9575	3.9575	4242.536	37.9384	37.9384	2.539076099	0.1016700955	0.1016700955	-0.1065	0.058	0.058	1.5739	0.0128	0.0128	0.000042	0.000018	0.000018	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2583	KIC6114108	1.2026	0.0464	0.0464	6.8833	0.1194	0.1194	4597.8965	47.4103	47.4103	1.241297387	0.02142818442	0.01694321559	0.2727	0.058	0.058	2.8443	0.0041	0.0041	0.00369	0.00024	0.00024	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2584	KIC6114481	1.0052	0.1716	0.1716	25.4673	2.0507	2.0507	4134.4775	46.4953	46.4953	2.23299611	0.07365228056	0.07365228056	-0.2344	0.058	0.058	1.6034	0.0112	0.0112	0.000061	0.000018	0.000018	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2585	KIC6114507	1.2003	0.0465	0.0465	13.1266	0.2282	0.2282	4481.114	44.5427	44.5427	1.796574333	0.02289411806	0.02289411806	-0.0854	0.058	0.058	2.2772	0.004	0.004	0.000531	0.000034	0.000034	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2586	KIC6115065	1.2265	0.0516	0.0516	10.3192	0.1936	0.1936	4412.171	46.1835	46.1835	1.547774705	0.03026528118	0.028788926	0.3319	0.058	0.058	2.5004	0.0044	0.0044	0.001116	0.000078	0.000078	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2587	KIC6115458	2.7913	0.6228	0.6228	7.6495	0.7917	0.7917	5205.1895	53.1884	53.1884	1.538824989	0.01218234955	0.01205675832	-0.2399	0.058	0.058	3.1183	0.0161	0.0161	0.0062	0.0024	0.0024	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2588	KIC6115549	0.7861	0.2577	0.2577	19.9035	3.0955	3.0955	4554.978	43.7208	43.7208	2.187520721	0.1353645138	0.1353645138	-0.6803	0.058	0.058	1.713	0.0198	0.0198	0.000100	0.000057	0.000057	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2589	KIC6115575	1.4869	0.0574	0.0574	10.2951	0.1786	0.1786	4622.0664	41.589	41.589	1.639486489	0.02191394175	0.02191394175	0.1637	0.058	0.058	2.5867	0.0038	0.0038	0.001363	0.000088	0.000088	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2590	KIC6116318	1.2708	0.2692	0.2692	10.6325	1.0353	1.0353	4447.0083	38.7422	38.7422	1.659631012	0.006276206658	0.005705642416	0.3314	0.058	0.058	2.4897	0.016	0.016	0.00106	0.00038	0.00038	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2591	KIC6116517	1.1243	0.0434	0.0434	5.7672	0.1001	0.1001	4590.201	43.4428	43.4428	1.123851641	0.0222045299	0.0222045299	0.3805	0.058	0.058	2.9687	0.0039	0.0039	0.00586	0.00038	0.00038	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2592	KIC6116806	1.2912	0.0538	0.0538	10.7979	0.2015	0.2015	4814.283	57.9777	57.9777	1.751279104	0.02618087302	0.02618087302	-0.5795	0.058	0.058	2.4828	0.0048	0.0048	0.001026	0.000072	0.000072	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2593	KIC6116940	1.7351	0.0668	0.0668	11.9598	0.2073	0.2073	4679.4844	43.342	43.342	1.790988475	0.02178499828	0.02178499828	-0.0486	0.058	0.058	2.523	0.0039	0.0039	0.001014	0.000066	0.000066	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2594	KIC6117196	1.0864	0.0418	0.0418	5.6447	0.0978	0.0978	4689.0894	42.9379	42.9379	1.142389466	0.02190245946	0.02190245946	0.0404	0.058	0.058	2.9725	0.0038	0.0038	0.00604	0.00039	0.00039	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2595	KIC6117517	1.2264	0.0467	0.0467	5.9403	0.1018	0.1018	4673.806	42.1524	42.1524	1.180985581	0.02147138177	0.02147138177	0.2423	0.058	0.058	2.9808	0.0037	0.0037	0.00585	0.00037	0.00037	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2596	KIC6118479	1.5463	0.0594	0.0594	9.1413	0.1582	0.1582	4770.209	44.8002	44.8002	1.60184279	0.007495327477	0.007169443673	-0.0549	0.058	0.058	2.7071	0.0039	0.0039	0.00202	0.00013	0.00013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2597	KIC6118670	1.2059	0.0463	0.0463	5.5512	0.096	0.096	4796.1675	45.219	45.219	1.167021796	0.02217296538	0.02217296538	-0.0114	0.058	0.058	3.0323	0.0039	0.0039	0.00705	0.00045	0.00045	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2598	KIC6118789	1.1809	0.0456	0.0456	9.2983	0.1614	0.1614	4553.662	45.833	45.833	1.525044807	0.02333522589	0.02333522589	0.1673	0.058	0.058	2.5751	0.004	0.004	0.001469	0.000095	0.000095	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2599	KIC6119403	0.9278	0.2798	0.2798	22.088	3.2661	3.2661	4239.118	37.7578	37.7578	2.152288344	0.1284532975	0.1284532975	-0.0495	0.058	0.058	1.6944	0.0114	0.0114	0.000086	0.000046	0.000046	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2600	KIC6119774	1.3172	0.0505	0.0505	6.2909	0.1088	0.1088	4837.8584	45.8186	45.8186	1.290034611	0.02227151189	0.02227151189	-0.0458	0.058	0.058	2.962	0.0039	0.0039	0.00529	0.00034	0.00034	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2601	KIC6122692	1.206	0.0465	0.0465	9.658	0.1675	0.1675	4628.006	50.0528	50.0528	1.670894954	0.0334500337	0.02900238379	-0.0681	0.058	0.058	2.551	0.0042	0.0042	0.001339	0.000087	0.000087	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2602	KIC6122831	1.3095	0.0545	0.0545	5.1673	0.0963	0.0963	4904.2437	59.0645	59.0645	1.143639235	0.02651941879	0.02651941879	-0.0988	0.058	0.058	3.1304	0.0048	0.0048	0.00949	0.00066	0.00066	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2603	KIC6122976	1.9426	0.562	0.562	52.2339	7.3533	7.3533	4083.8896	36.6746	36.6746	2.832508913	0.1213469876	0.1213469876	-0.2609	0.058	0.058	1.2632	0.0128	0.0128	0.0000136	0.0000070	0.0000070	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2604	KIC6123047	1.1634	0.326	0.326	19.6698	2.5609	2.5609	5028.4087	69.7458	69.7458	2.348304863	0.1149030244	0.1149030244	-1.4089	0.058	0.058	1.8987	0.02	0.02	0.000153	0.000073	0.000073	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2605	KIC6123202	1.2637	0.0488	0.0488	8.9862	0.1559	0.1559	4586.297	41.4173	41.4173	1.507855872	0.02157985003	0.02157985003	0.0699	0.058	0.058	2.6343	0.0038	0.0038	0.00174	0.00011	0.00011	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2606	KIC6123710	0.725	0.1271	0.1271	36.3325	2.9657	2.9657	3959.1484	35.4328	35.4328	2.465382851	0.07287818361	0.07287818361	-0.2783	0.058	0.058	1.1525	0.0124	0.0124	0.0000151	0.0000046	0.0000046	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2607	KIC6124244	0.7858	0.1436	0.1436	22.5113	1.9164	1.9164	4357.627	40.1535	40.1535	2.217483944	0.0763305453	0.0763305453	-0.3528	0.058	0.058	1.6034	0.0129	0.0129	0.000069	0.000022	0.000022	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2608	KIC6125731	1.7588	0.3088	0.3088	27.5599	2.2906	2.2906	4330.16	38.7909	38.7909	2.382017043	0.07388412348	0.07388412348	-0.0764	0.058	0.058	1.7825	0.011	0.011	0.000084	0.000026	0.000026	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2609	KIC6125893	1.6348	0.0641	0.0641	27.4647	0.4823	0.4823	4251.581	37.392	37.392	2.346352974	0.02151909595	0.02151909595	0.1006	0.058	0.058	1.7529	0.0037	0.0037	0.0000789	0.0000052	0.0000052	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2610	KIC6126628	1.2559	0.0483	0.0483	10.3929	0.18	0.18	4707.907	44.9878	44.9878	1.63918756	0.01853999854	0.01704483737	-0.3155	0.058	0.058	2.5044	0.0039	0.0039	0.001119	0.000072	0.000072	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2611	KIC6126632	1.4788	0.2915	0.2915	11.3586	1.0276	1.0276	4607.5137	41.6453	41.6453	1.719331287	0.08039420753	0.08039420753	0.1094	0.058	0.058	2.4982	0.0151	0.0151	0.00101	0.00034	0.00034	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2612	KIC6126808	1.1474	0.0441	0.0441	4.9094	0.085	0.085	4774.2197	43.8324	43.8324	1.0523091	0.0219457318	0.0219457318	0.1573	0.058	0.058	3.1174	0.0038	0.0038	0.00970	0.00063	0.00063	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2613	KIC6127331	1.1007	0.0462	0.0462	10.8078	0.2024	0.2024	4512.34	45.1861	45.1861	1.639486489	0.02390611827	0.02390611827	-0.2325	0.058	0.058	2.4117	0.0043	0.0043	0.000872	0.000061	0.000061	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2614	KIC6127486	1.3258	0.3687	0.3687	9.5135	1.2337	1.2337	4436.7812	44.2447	44.2447	1.499687083	0.114071019	0.114071019	0.3761	0.058	0.058	2.6056	0.0192	0.0192	0.00154	0.00074	0.00074	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2615	KIC6128314	1.3295	0.0554	0.0554	8.7143	0.1625	0.1625	4883.155	53.2034	53.2034	1.589949601	0.02456164165	0.02456164165	-0.5065	0.058	0.058	2.683	0.0045	0.0045	0.00201	0.00014	0.00014	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2616	KIC6128337	1.2397	0.0478	0.0478	7.9193	0.1373	0.1373	4646.824	49.3429	49.3429	1.555457217	0.01668038923	0.01160374903	0.0936	0.058	0.058	2.7357	0.0042	0.0042	0.00250	0.00016	0.00016	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2617	KIC6128579	1.0664	0.1821	0.1821	40.7794	3.2841	3.2841	4014.2058	35.667	35.667	2.828595456	0.0937029495	0.08152285496	-0.1531	0.058	0.058	1.2184	0.011	0.011	0.0000157	0.0000047	0.0000047	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2618	KIC6128903	1.0698	0.0413	0.0413	7.0089	0.1215	0.1215	4638.5156	50.4327	50.4327	1.276921132	0.02065882842	0.01583843512	-0.1871	0.058	0.058	2.7778	0.0042	0.0042	0.00311	0.00020	0.00020	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2619	KIC6128995	0.6605	0.1242	0.1242	40.6777	3.5937	3.5937	3712.8735	31.8699	31.8699	2.752432609	0.05206925884	0.04108709953	0.156	0.058	0.058	1.0184	0.0123	0.0123	0.0000098	0.0000032	0.0000032	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2620	KIC6129293	1.3253	0.0515	0.0515	16.8375	0.2931	0.2931	4398.893	39.7758	39.7758	2.056142262	0.04923021807	0.02785896061	-0.1294	0.058	0.058	2.0984	0.0038	0.0038	0.000278	0.000018	0.000018	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2621	KIC6129632	2.1037	0.0792	0.0792	6.7311	0.1147	0.1147	5119.802	51.117	51.117	1.447158031	0.02326577582	0.02326577582	-0.1494	0.058	0.058	3.1066	0.004	0.004	0.00690	0.00044	0.00044	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2622	KIC6130405	1.4404	0.0555	0.0555	9.8676	0.171	0.171	4683.9717	48.0162	48.0162	1.625312451	0.0236700784	0.0236700784	0.0051	0.058	0.058	2.6099	0.0041	0.0041	0.001499	0.000097	0.000097	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2623	KIC6139561	1.7897	0.0688	0.0688	7.9402	0.1375	0.1375	4754.0625	43.748	43.748	1.462397998	0.02246350768	0.02246350768	0.1553	0.058	0.058	2.8929	0.0038	0.0038	0.00358	0.00023	0.00023	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2624	KIC6140132	1.6239	0.0625	0.0625	12.4275	0.2152	0.2152	4733.027	44.4109	44.4109	1.843855423	0.02239914233	0.02239914233	-0.1494	0.058	0.058	2.46	0.0039	0.0039	0.000846	0.000055	0.000055	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2625	KIC6140737	1.4818	0.0621	0.0621	12.2744	0.2297	0.2297	4579.2266	47.9441	47.9441	1.775974331	0.02473368909	0.02473368909	-0.0385	0.058	0.058	2.4306	0.0044	0.0044	0.000801	0.000056	0.000056	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2626	KIC6141407	2.0033	0.342	0.342	47.5937	3.8329	3.8329	4017.5054	35.3911	35.3911	2.751740874	0.04853698514	0.04376789943	-0.0535	0.058	0.058	1.3568	0.011	0.011	0.0000186	0.0000055	0.0000055	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2627	KIC6141488	1.5874	0.0606	0.0606	5.1597	0.089	0.089	5034.5244	49.4122	49.4122	1.158663981	0.01084982745	0.00843875468	-0.0556	0.058	0.058	3.2152	0.004	0.004	0.01156	0.00074	0.00074	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2628	KIC6141965	1.018	0.2788	0.2788	26.9051	3.5825	3.5825	4112.584	36.485	36.485	2.489817908	0.04400588308	0.03135243427	-0.0642	0.058	0.058	1.5603	0.0123	0.0123	0.000052	0.000025	0.000025	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2629	KIC6142932	1.582	0.0609	0.0609	11.4098	0.1977	0.1977	4681.125	43.0623	43.0623	1.753583059	0.01348074582	0.01447648273	-0.0255	0.058	0.058	2.5238	0.0038	0.0038	0.001065	0.000069	0.000069	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2630	KIC6142942	1.2312	0.4431	0.4431	6.54	1.1063	1.1063	4888.588	57.5497	57.5497	1.342422681	0.148054937	0.148054937	-0.2089	0.058	0.058	2.899	0.0234	0.0234	0.0044	0.0027	0.0027	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
2631	KIC6142964	1.2569	0.048	0.048	8.5765	0.1472	0.1472	4575.134	40.6595	40.6595	1.462397998	0.02096594051	0.02096594051	0.2393	0.058	0.058	2.6725	0.0037	0.0037	0.00199	0.00013	0.00013	NA	RGB	NA	NA	Pinsonneault25	NA	NA	NA	NA	A
