hostname,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
Kepler-1436,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5972.0,141.9,-172.48,0.0,1.09,0.288,-0.137,0.0,1.06,0.08,-0.081,0.0,-0.01,0.132,-0.179,0.0,[Fe/H],,,,,4.39,0.093,-0.179,0.0
Kepler-792,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5971.0,136.24,-175.96,0.0,1.12,0.277,-0.127,0.0,1.09,0.093,-0.074,0.0,0.08,0.144,-0.146,0.0,[Fe/H],,,,,4.38,0.083,-0.171,0.0
Kepler-609,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5971.0,125.14,-171.1,0.0,1.14,0.351,-0.145,0.0,1.09,0.086,-0.077,0.0,0.06,0.143,-0.155,0.0,[Fe/H],,,,,4.36,0.098,-0.206,0.0
Kepler-1842,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5970.0,184.0,-205.0,0.0,1.131,0.335,-0.18,0.0,1.057,0.152,-0.124,0.0,0.06,0.25,-0.3,0.0,[Fe/H],,,,,4.355,0.112,-0.192,0.0
Kepler-593,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5967.0,96.47,-113.06,0.0,1.1,0.263,-0.109,0.0,1.08,0.08,-0.067,0.0,0.04,0.142,-0.156,0.0,[Fe/H],,,,,4.39,0.075,-0.16,0.0
Kepler-546,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5967.0,92.74,-130.13,0.0,1.15,0.317,-0.127,0.0,1.11,0.107,-0.072,0.0,0.14,0.156,-0.153,0.0,[Fe/H],,,,,4.36,0.085,-0.179,0.0
K2-217,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5967.0,50.0,-50.0,0.0,1.333718,0.198959,-0.170697,0.0,1.102661,0.046475,-0.036976,0.0,0.04,0.08,-0.08,0.0,[Fe/H],,,,,4.17,0.1,-0.1,0.0
TOI-2184,<a refstr=SAUNDERS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...53S/abstract target=ref>Saunders et al. 2022</a>,,5966.0,136.0,-136.0,0.0,2.9,0.14,-0.14,0.0,1.53,0.12,-0.12,0.0,0.14,0.08,-0.08,0.0,[Fe/H],,,,,3.7,0.05,-0.05,0.0
Kepler-1837,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5966.0,186.0,-207.0,0.0,0.961,0.299,-0.1,0.0,1.049,0.126,-0.14,0.0,-0.02,0.25,-0.35,0.0,[Fe/H],,,,,4.493,0.04,-0.216,0.0
HD 27969,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..78D/abstract target=ref>Demangeon et al. 2021</a>,G0 V,5966.0,21.0,-21.0,0.0,1.27,0.1,-0.1,0.0,1.16,0.07,-0.07,0.0,0.18,0.02,-0.02,0.0,[Fe/H],,,,,4.12,0.04,-0.04,0.0
WASP-171,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.2478N/abstract target=ref>Nielsen et al. 2019</a>,G0,5965.0,100.0,-100.0,0.0,1.637,0.091,-0.046,0.0,1.171,0.058,-0.058,0.0,0.04,0.07,-0.07,0.0,[Fe/H],,,,,4.08,0.02,-0.049,0.0
Kepler-1486,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5965.0,147.55,-160.68,0.0,1.12,0.273,-0.122,0.0,1.08,0.089,-0.073,0.0,0.06,0.138,-0.141,0.0,[Fe/H],,,,,4.38,0.086,-0.168,0.0
Kepler-1401,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5964.0,104.96,-124.67,0.0,1.1,0.234,-0.116,0.0,1.07,0.072,-0.064,0.0,0.04,0.144,-0.158,0.0,[Fe/H],,,,,4.39,0.078,-0.157,0.0
Kepler-685,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5963.0,94.44,-126.15,0.0,1.16,0.335,-0.131,0.0,1.11,0.11,-0.07,0.0,0.15,0.145,-0.154,0.0,[Fe/H],,,,,4.36,0.088,-0.188,0.0
Kepler-66,<a refstr=MEIBOM_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Natur.499...55M/abstract target=ref> Meibom et al. 2013 </a>,G0 V,5962.0,79.0,-79.0,0.0,0.966,0.042,-0.042,0.0,1.038,0.044,-0.044,0.0,-0.2,0.1,-0.1,0.0,[M/H],,,,,4.484,0.023,-0.023,0.0
Kepler-889,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5961.0,75.23,-59.95,0.0,1.25,0.22,-0.141,0.0,1.14,0.065,-0.049,0.0,0.19,0.08,-0.084,0.0,[Fe/H],,,,,4.3,0.099,-0.122,0.0
Kepler-881,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5961.0,102.59,-115.91,0.0,1.09,0.262,-0.114,0.0,1.06,0.077,-0.069,0.0,0.0,0.149,-0.181,0.0,[Fe/H],,,,,4.39,0.077,-0.171,0.0
Kepler-1260,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5961.0,131.56,-192.48,0.0,1.08,0.298,-0.138,0.0,1.06,0.089,-0.084,0.0,0.01,0.136,-0.183,0.0,[Fe/H],,,,,4.39,0.093,-0.183,0.0
Kepler-1230,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5961.0,134.01,-116.25,0.0,1.08,0.192,-0.102,0.0,1.06,0.078,-0.062,0.0,0.01,0.143,-0.153,0.0,[Fe/H],,,,,4.4,0.071,-0.126,0.0
HD 150706,<a refstr=BOISSE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...545A..55B/abstract target=ref> Boisse et al. 2012 </a>,G0 V,5961.0,27.0,-27.0,0.0,0.96,0.02,-0.02,0.0,1.17,0.12,-0.12,0.0,-0.01,0.04,-0.04,0.0,[Fe/H],,,,,4.5,0.1,-0.1,0.0
K2-166,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,5960.0,52.0,-53.0,0.0,1.61,0.04,-0.04,0.0,1.16,0.05,-0.03,0.0,0.09,0.06,-0.06,0.0,[Fe/H],,,,,4.09,0.02,-0.02,0.0
HD 220842,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,F8,5960.0,20.0,-20.0,0.0,,,,,1.13,0.06,-0.06,0.0,-0.17,0.02,-0.02,0.0,[Fe/H],,,,,4.24,0.02,-0.02,0.0
WASP-36,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459.1393M/abstract target=ref>Mancini et al. 2016</a>,,5959.0,134.0,-134.0,0.0,0.985,0.014,-0.014,0.0,1.081,0.034,-0.034,0.0,-0.26,0.1,-0.1,0.0,[Fe/H],,,,,4.486,0.009,-0.009,0.0
Kepler-875,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5958.0,259.15,-255.76,0.0,1.11,0.301,-0.162,0.0,1.06,0.131,-0.094,0.0,0.03,0.129,-0.159,0.0,[Fe/H],,,,,4.38,0.106,-0.181,0.0
Kepler-485,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5958.0,105.05,-153.72,0.0,1.09,0.256,-0.123,0.0,1.07,0.082,-0.073,0.0,0.04,0.147,-0.161,0.0,[Fe/H],,,,,4.39,0.085,-0.163,0.0
Kepler-1561,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5957.0,196.63,-233.87,0.0,1.11,0.268,-0.148,0.0,1.07,0.115,-0.086,0.0,0.04,0.145,-0.16,0.0,[Fe/H],,,,,4.38,0.095,-0.167,0.0
Kepler-1041,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5957.0,107.73,-105.23,0.0,1.08,0.227,-0.106,0.0,1.06,0.07,-0.066,0.0,0.01,0.136,-0.175,0.0,[Fe/H],,,,,4.4,0.078,-0.152,0.0
HD 115954,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..78D/abstract target=ref>Demangeon et al. 2021</a>,G0 V,5957.0,26.0,-26.0,0.0,1.213,0.083,-0.083,0.0,1.18,0.06,-0.06,0.0,0.34,0.02,-0.02,0.0,[Fe/H],,,,,4.15,0.04,-0.04,0.0
Kepler-1568,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5956.0,69.05,-55.35,0.0,1.19,0.183,-0.13,0.0,1.09,0.045,-0.036,0.0,0.09,0.082,-0.079,0.0,[Fe/H],,,,,4.32,0.097,-0.111,0.0
Kepler-1080,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5956.0,70.4,-87.98,0.0,1.16,0.401,-0.138,0.0,1.1,0.101,-0.06,0.0,0.09,0.147,-0.143,0.0,[Fe/H],,,,,4.35,0.103,-0.22,0.0
Kepler-890,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5954.0,84.71,-101.27,0.0,1.13,0.364,-0.135,0.0,1.09,0.098,-0.069,0.0,0.09,0.152,-0.166,0.0,[Fe/H],,,,,4.37,0.096,-0.208,0.0
Kepler-835,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5954.0,71.86,-70.98,0.0,1.11,0.214,-0.103,0.0,1.08,0.065,-0.05,0.0,0.08,0.142,-0.143,0.0,[Fe/H],,,,,4.38,0.073,-0.141,0.0
HATS-36,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5950.0,83.0,-83.0,0.0,1.1,0.03,-0.03,0.0,1.1,0.04,-0.04,0.0,0.15,0.06,-0.06,0.0,[Fe/H],,,,,4.4,0.03,-0.03,0.0
CoRoT-1,<a refstr=BARGE_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...482L..17B/abstract target=ref> Barge et al. 2008 </a>,G0 V,5950.0,150.0,-150.0,0.0,1.11,0.05,-0.05,0.0,0.95,0.15,-0.15,0.0,-0.3,0.25,-0.25,0.0,[M/H],,,,,4.25,0.3,-0.3,0.0
Kepler-1252,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5949.0,144.6,-218.38,0.0,1.09,0.27,-0.136,0.0,1.06,0.088,-0.087,0.0,0.03,0.137,-0.161,0.0,[Fe/H],,,,,4.38,0.093,-0.17,0.0
Kepler-990,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5948.0,211.07,-213.6,0.0,1.08,0.269,-0.142,0.0,1.05,0.122,-0.087,0.0,0.01,0.134,-0.173,0.0,[Fe/H],,,,,4.39,0.095,-0.162,0.0
Kepler-12,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,,5947.0,100.0,-100.0,0.0,1.483,0.025,-0.029,0.0,1.166,0.051,-0.054,0.0,0.07,0.04,-0.04,0.0,[Fe/H],,,,,4.175,0.015,-0.011,0.0
Kepler-540,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5946.0,77.07,-63.84,0.0,1.08,0.149,-0.102,0.0,1.02,0.055,-0.054,0.0,-0.1,0.111,-0.124,0.0,[Fe/H],,,,,4.38,0.087,-0.107,0.0
Kepler-1594,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5946.0,94.8,-125.41,0.0,1.08,0.263,-0.107,0.0,1.06,0.074,-0.065,0.0,0.03,0.14,-0.167,0.0,[Fe/H],,,,,4.39,0.079,-0.166,0.0
K2-398,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5946.0,20.0,-20.0,0.0,1.239,0.032,-0.03,0.0,0.945,0.09,-0.083,0.0,-0.257,0.019,-0.019,0.0,[Fe/H],,,,,4.227,0.034,-0.034,0.0
Kepler-1063,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5945.0,188.84,-155.38,0.0,1.14,0.304,-0.14,0.0,1.09,0.109,-0.072,0.0,0.09,0.146,-0.133,0.0,[Fe/H],,,,,4.37,0.095,-0.184,0.0
K2-230,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,5945.0,23.0,-25.0,0.0,1.39,0.04,-0.04,0.0,1.11,0.02,-0.02,0.0,0.1,0.04,-0.04,0.0,[Fe/H],,,,,4.2,0.02,-0.02,0.0
K2-100,<a refstr=BARRAG_AACUTE_N_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490..698B/abstract target=ref>Barrag&aacute;n et al. 2019</a>,G0 V,5945.0,110.0,-110.0,0.0,1.24,0.05,-0.05,0.0,1.15,0.05,-0.05,0.0,0.22,0.09,-0.09,0.0,[Fe/H],,,,,4.33,0.1,-0.1,0.0
CoRoT-13,<a refstr=CABRERA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...522A.110C/abstract target=ref> Cabrera et al. 2010 </a>,G0 V,5945.0,90.0,-90.0,0.0,1.01,0.03,-0.03,0.0,1.09,0.02,-0.02,0.0,0.01,0.07,-0.07,0.0,[Fe/H],,,,,4.46,0.05,-0.05,0.0
Kepler-762,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5944.0,98.94,-123.9,0.0,1.08,0.225,-0.107,0.0,1.06,0.071,-0.061,0.0,0.02,0.139,-0.162,0.0,[Fe/H],,,,,4.4,0.074,-0.15,0.0
Kepler-1219,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5944.0,91.26,-81.66,0.0,1.94,0.504,-0.404,0.0,1.25,0.142,-0.117,0.0,0.05,0.136,-0.085,0.0,[Fe/H],,,,,3.97,0.148,-0.191,0.0
Kepler-610,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5943.0,91.96,-127.26,0.0,1.13,0.312,-0.12,0.0,1.1,0.087,-0.066,0.0,0.12,0.148,-0.143,0.0,[Fe/H],,,,,4.37,0.085,-0.186,0.0
Kepler-1979,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5942.0,176.0,-193.0,0.0,0.938,0.282,-0.094,0.0,1.028,0.127,-0.14,0.0,-0.06,0.25,-0.3,0.0,[Fe/H],,,,,4.506,0.039,-0.208,0.0
Kepler-1730,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5942.0,176.0,-193.0,0.0,1.142,0.333,-0.222,0.0,1.009,0.152,-0.124,0.0,-0.04,0.25,-0.3,0.0,[Fe/H],,,,,4.327,0.136,-0.187,0.0
WASP-176,<a refstr=COOKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..255C/abstract target=ref>Cooke et al. 2020</a>,F9,5941.0,77.0,-79.0,0.0,1.925,0.047,-0.044,0.0,1.345,0.08,-0.13,0.0,0.164,0.081,-0.082,0.0,[Fe/H],,,,,3.995,0.037,-0.053,0.0
Kepler-1147,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5941.0,84.81,-114.44,0.0,1.14,0.35,-0.13,0.0,1.09,0.088,-0.061,0.0,0.11,0.147,-0.142,0.0,[Fe/H],,,,,4.36,0.09,-0.205,0.0
WASP-20,<a refstr=ANDERSON_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..61A/abstract target=ref>Anderson et al. 2015</a>,F9,5940.0,100.0,-100.0,0.0,1.392,0.044,-0.044,0.0,1.2,0.041,-0.041,0.0,-0.008,0.06,-0.06,0.0,[Fe/H],,,,,4.231,0.02,-0.02,0.0
WASP-114,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,G0,5940.0,140.0,-140.0,0.0,1.43,0.06,-0.06,0.0,1.289,0.053,-0.053,0.0,0.14,0.07,-0.07,0.0,[Fe/H],,,,,4.3,0.1,-0.1,0.0
Kepler-1598,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5940.0,75.0,-88.75,0.0,1.09,0.309,-0.105,0.0,1.07,0.068,-0.062,0.0,0.04,0.145,-0.16,0.0,[Fe/H],,,,,4.39,0.081,-0.186,0.0
HD 220773,<a refstr=ROBERTSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...749...39R/abstract target=ref> Robertson et al. 2012 </a>,F9,5940.0,100.0,-100.0,0.0,,,,,1.16,,,0.0,0.09,0.06,-0.06,0.0,[Fe/H],,,,,4.24,0.12,-0.12,0.0
CoRoT-22,<a refstr=MOUTOU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.444.2783M/abstract target=ref>Moutou et al. 2014</a>,G3 V,5939.0,54.0,-120.0,0.0,1.136,0.038,-0.09,0.0,1.099,0.049,-0.049,0.0,0.17,0.07,-0.12,0.0,[Fe/H],,,,,4.361,0.065,-0.029,0.0
K2-376,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5937.0,138.0,-138.0,0.0,1.149,0.067,-0.062,0.0,0.908,0.394,-0.281,0.0,-0.176,0.235,-0.235,0.0,[Fe/H],,,,,4.275,0.15,-0.15,0.0
Kepler-534,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5936.0,94.0,-130.0,0.0,0.965,0.139,-0.05,0.0,1.075,0.053,-0.09,0.0,0.07,0.15,-0.15,0.0,[Fe/H],,,,,4.501,0.019,-0.11,0.0
Kepler-1174,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5936.0,117.34,-103.81,0.0,1.04,0.196,-0.099,0.0,1.04,0.068,-0.073,0.0,-0.04,0.148,-0.205,0.0,[Fe/H],,,,,4.42,0.065,-0.137,0.0
Kepler-980,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5935.0,98.9,-92.58,0.0,1.06,0.085,-0.065,0.0,1.05,0.046,-0.041,0.0,0.01,0.092,-0.089,0.0,[Fe/H],,,,,4.41,0.05,-0.064,0.0
Kepler-754,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5935.0,126.07,-181.97,0.0,1.08,0.258,-0.12,0.0,1.06,0.084,-0.077,0.0,0.05,0.13,-0.161,0.0,[Fe/H],,,,,4.39,0.087,-0.164,0.0
Kepler-748,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5934.0,95.16,-141.93,0.0,1.1,0.283,-0.122,0.0,1.07,0.09,-0.071,0.0,0.08,0.142,-0.165,0.0,[Fe/H],,,,,4.38,0.086,-0.17,0.0
Kepler-7,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,,5933.0,44.0,-44.0,0.0,1.966,0.013,-0.013,0.0,1.359,0.031,-0.031,0.0,0.11,0.03,-0.03,0.0,[Fe/H],,,,,3.98,0.1,-0.1,0.0
Kepler-464,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5933.0,67.87,-54.45,0.0,1.59,0.072,-0.063,0.0,1.21,0.067,-0.079,0.0,0.19,0.074,-0.071,0.0,[Fe/H],,,,,4.11,0.022,-0.022,0.0
Kepler-1587,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5933.0,79.13,-77.98,0.0,1.22,0.194,-0.153,0.0,1.08,0.061,-0.043,0.0,0.07,0.09,-0.087,0.0,[Fe/H],,,,,4.3,0.111,-0.113,0.0
Kepler-850,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5932.0,89.3,-95.55,0.0,1.09,0.288,-0.119,0.0,1.06,0.067,-0.062,0.0,0.03,0.14,-0.164,0.0,[Fe/H],,,,,4.39,0.082,-0.187,0.0
Kepler-1922,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5931.0,161.0,-178.0,0.0,0.863,0.231,-0.077,0.0,0.953,0.109,-0.119,0.0,-0.28,0.3,-0.3,0.0,[Fe/H],,,,,4.545,0.044,-0.187,0.0
Kepler-1113,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5931.0,80.28,-109.5,0.0,1.17,0.468,-0.145,0.0,1.12,0.133,-0.073,0.0,0.18,0.146,-0.157,0.0,[Fe/H],,,,,4.35,0.097,-0.248,0.0
Kepler-822,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5928.0,139.36,-183.56,0.0,1.08,0.251,-0.126,0.0,1.06,0.086,-0.08,0.0,0.04,0.137,-0.147,0.0,[Fe/H],,,,,4.4,0.083,-0.166,0.0
Kepler-466,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5927.0,77.35,-68.52,0.0,1.05,0.08,-0.061,0.0,1.04,0.039,-0.039,0.0,-0.01,0.092,-0.091,0.0,[Fe/H],,,,,4.42,0.047,-0.066,0.0
Kepler-1839,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5926.0,176.0,-211.0,0.0,0.939,0.282,-0.094,0.0,1.03,0.127,-0.14,0.0,-0.04,0.25,-0.3,0.0,[Fe/H],,,,,4.506,0.052,-0.208,0.0
Kepler-1272,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5926.0,95.26,-135.18,0.0,1.09,0.268,-0.11,0.0,1.06,0.077,-0.066,0.0,0.06,0.142,-0.16,0.0,[Fe/H],,,,,4.39,0.08,-0.171,0.0
Kepler-1934,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5925.0,107.0,-119.0,0.0,1.035,0.157,-0.105,0.0,0.968,0.067,-0.067,0.0,-0.14,0.15,-0.15,0.0,[Fe/H],,,,,4.394,0.084,-0.116,0.0
Kepler-1405,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5925.0,156.83,-211.16,0.0,1.07,0.234,-0.12,0.0,1.05,0.08,-0.077,0.0,0.03,0.139,-0.146,0.0,[Fe/H],,,,,4.4,0.081,-0.156,0.0
OGLE-TR-182,<a refstr=PONT_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...487..749P/abstract target=ref> Pont et al. 2008 </a>,,5924.0,64.0,-64.0,0.0,1.14,0.23,-0.06,0.0,1.14,0.05,-0.05,0.0,0.37,0.08,-0.08,0.0,[Fe/H],,,,,4.47,0.18,-0.18,0.0
